Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,"Modern health care focuses on shared decision making (SDM) because of its positive effects on patient satisfaction, therapy compliance, and outcomes.",0,0,0,0,N,0,N,N,N,N,N
1,"Patients’ knowledge about their illness and available treatment options, gained through medical education, is one of the key drivers for SDM.",0,0,0,0,N,0,N,N,N,N,N
2,Current patient education relies heavily on medical consultation and is known to be ineffective.,0,0,0,0,N,0,N,N,N,N,N
3,"This study aimed to determine whether providing patients with information in a subdivided, categorized, and interactive manner via an educational app for smartphone or tablet might increase the knowledge of their illness.",0,0,0,0,N,0,N,N,N,N,N
4,A surgeon-blinded randomized controlled trial was conducted with 213 patients who were referred to 1 of the 6 Dutch hospitals by their general practitioner owing to knee complaints that were indicative of knee osteoarthritis.,1,0,1,0,N,0,N,N,N,N,N
5,"An interactive app that, in addition to standard care, actively sends informative and pertinent content to patients about their illness on a daily basis by means of push notifications in the week before their consultation.",1,0,1,0,N,0,N,N,N,N,N
6,The primary outcome was the level of perceived and actual knowledge that patients had about their knee complaints and the relevant treatment options after the intervention.,1,0,1,0,N,0,N,N,N,N,N
7,"In total, 122 patients were enrolled in the control group and 91 in the intervention group.",1,0,1,1,N,0,N,N,N,N,N
8,"After the intervention, the level of actual knowledge (measured on a 0-36 scale) was 52% higher in the app group (26.4 vs 17.4, <span class=""italic"">P</span>&lt;.001).",1,0,1,1,N,0,N,N,N,N,N
9,"Moreover, within the app group, the level of perceived knowledge (measured on a 0-25 scale) increased by 22% during the week within the app group (from 13.5 to 16.5, <span class=""italic"">P</span>&lt;.001), compared with no gain in the control group.",0,0,0,1,N,0,N,N,N,N,N
10,"Actively offering patients information in a subdivided (per day), categorized (per theme), and interactive (video and quiz questions) manner significantly increases the level of perceived knowledge and demonstrates a higher level of actual knowledge, compared with standard care educational practices.",0,0,0,0,N,0,N,N,N,N,N
11,International Standard Randomized Controlled Trial Number ISRCTN98629372; http://www.isrctn.com/ISRCTN98629372 (Archived by WebCite at http://www.webcitation.org/73F5trZbb),0,0,0,0,N,0,N,N,N,N,N
12,"Shared decision making (SDM) refers to the process that involves the participation of both the physician and patient to select the best suitable treatment, taking into account the clinical data and patients’ preferences and expectations [<a href=""#ref1"">1</a>].",0,0,0,0,N,0,N,N,N,N,N
13,"Modern health care increasingly focuses on SDM because of its positive effects on patient satisfaction, therapy compliance, and outcomes [<a href=""#ref2"">2</a>,<a href=""#ref3"">3</a>].",0,0,0,0,N,0,N,N,N,N,N
14,"One of the key drivers of SDM is the patients’ knowledge about the illness and treatment options available [<a href=""#ref4"">4</a>].",0,0,0,0,N,0,N,N,N,N,N
15,"This knowledge is typically acquired through patient education, and that knowledge is currently primarily transmitted during medical consultations.",0,0,0,0,N,0,N,N,N,N,N
16,"Unfortunately, previous studies have shown that patients scarcely remember doctors’ reports after their consultations and that their memory for medical information is substantially limited [<a href=""#ref5"">5</a>].",0,0,0,0,N,0,N,N,N,N,N
17,"Indeed, recent research has indicated that, on average, approximately 40% to 80% of the information provided to patients by health care practitioners was immediately forgotten, and out of what the patients did recall, approximately half of the content was inaccurate [<a href=""#ref6"">6</a>].",0,0,0,0,N,0,N,N,N,N,N
18,"Several factors, some of which are difficult to change, contribute to poor memory acquisition, including patient age [<a href=""#ref7"">7</a>-<a href=""#ref9"">9</a>], patient level of education [<a href=""#ref10"">10</a>-<a href=""#ref12"">12</a>], the fact that too much information is provided in too little time [<a href=""#ref13"">13</a>-<a href=""#ref15"">15</a>], and that is likely exasperated by doctors’ busy schedules and their difficult use of language and jargon [<a href=""#ref5"">5</a>,<a href=""#ref16"">16</a>,<a href=""#ref17"">17</a>].",0,0,0,0,N,0,N,N,N,N,N
