Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,To investigate and evaluate the clinical efficacy and safety of Acticoat with nanocrystalline silver for external use on the management of the residual wounds post-burn.,0,0,0,0,0,0,0,0,0,0,0,Objective
1,One hundred and sixty-six wounds of 98 burn patients were enrolled and divided into Acticoat group and silver sulfadiazine group in the multi-center randomized clinical trial.,0,0,0,0,0,0,0,0,0,0,0,Methods
2,"Acticoat was used as the treated group for those who have redness, swelling, and excessive secretion (“heavy” exudates) in the wound, Acticoat was changed once a day.",0,0,0,0,0,0,0,0,0,0,0,
3,"When there is not much secretion in the wound, or redness and swelling were not obvious, the dressings were changed once every 3 days.",0,0,0,0,0,0,0,0,0,0,0,
4,"Silver sulfadiazine (SD-Ag) was used as control group, which was treated under the usual clinical routine.",0,0,0,0,0,0,0,0,0,0,0,
5,Healing time was observed up to 20 days.,0,0,0,0,0,0,0,0,0,0,0,
6,Healing percentage on the 15th day after treatment was determined.,0,0,0,0,0,0,0,0,0,0,0,
7,Healing time was 12.42 ± 5.40 days after the application of Acticoat.,0,0,0,0,0,0,0,0,0,0,0,Results
8,This was significantly shorter than that of control wounds.,0,0,0,0,0,0,0,0,0,0,0,
9,The wounds of the trial group healed nearly 3.35 days earlier than the control ones.,0,0,0,0,0,0,0,0,0,0,0,
10,"Healing percentage at 15 days in the trial wounds was 97.37%, which was higher than the control, but there was no significant difference between them.",0,0,0,0,0,0,0,0,0,0,0,
11,"The bacterial clearance rate of the Acticoat group on the 6th and 12th day post-treatment was 16.67 and 26.67%, respectively, which was significantly higher than the control.",0,0,0,0,0,0,0,0,0,0,0,
12,Acticoat with nanocrystalline silver promotes the healing process of residual wounds post-burn effectively.,0,0,0,0,0,0,0,0,0,0,0,Conclusions
13,No adverse reaction of Acticoat was found during the study.,0,0,0,0,0,0,0,0,0,0,0,
14,Silver dressings have a long history in use as an anti-bacterial agent.,0,0,0,0,0,0,0,0,0,0,0,Introduction
15,"In the traditional silver formulas (with silver nitrate or silver nitrate sulfadiazine), silver ions have difficulty releasing into tissues, and the silver ions are not only combined with some components of the bacteria, but also with some components of the wound, making the anti-bacterial function of the silver ions less effective, and consequently limiting its wide use.",0,0,0,0,0,0,0,0,0,0,0,
16,"Acticoat, made up of two layers of polyamide ester membranes covered with nanocrystalline silver ions and a core absorption layer in the middle, can successfully overcome the above-mentioned deficiencies of a silver dressing.",0,0,0,0,0,0,0,0,0,0,0,
17,"Most importantly, the nanocrystalline silver (Acticoat) can provide lasting stable dynamic active silver for the wound, and aims therefore widely used for all kinds of wounds [1].",0,0,0,0,0,0,0,0,0,0,0,
18,"This study is to investigate the efficacy and safety of nanocrystalline silver (Acticoat) in the treatment of burn wounds, and to assess the clinical value of this dressing.",0,0,0,0,0,0,0,0,0,0,0,
