Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,"To compare retention rates of Super Flex (Eagle Vision, Memphis, Tennessee, USA; Softplug-Oasis Medical Inc, Glendora, California, USA) vs Parasol (Odyssey Medical, Memphis, Tennessee, USA; Beaver Visitec International, Waltham, Massachusetts, USA) punctal plugs.",0,0,N,0,0,0,N,0,0,0,N
1,"Randomized, double-masked, interventional controlled clinical trial.",0,0,N,0,0,0,N,0,0,0,N
2,"Institutional study at Hotel Dieu Hospital (Queen's University) of 50 eyes, from patients with moderate to severe dry eye.",0,0,N,0,0,0,N,0,0,0,N
3,Each eye from eligible patients was separately randomized to receive Super Flex or Parasol punctal plugs.,0,0,N,0,0,0,N,1,1,0,N
4,The main outcome measure was plug retention at 6 months.,0,0,N,0,0,0,N,0,0,0,N
5,"Secondary outcome measures included objective tests of Schirmer I (mm), tear meniscus height (mm), tear break-up time (s), inferior fluorescein corneal staining (National Eye Institute [NEI] scale), and average lissamine green conjunctival staining (NEI scale).",0,0,N,0,0,0,N,0,0,0,N
6,Punctal plug retention was significantly different at 6 months (P = .011).,0,0,N,0,0,0,N,0,0,0,N
7,Sixty-eight percent of Parasol plugs were retained compared to 32% of Super Flex plugs.,0,0,N,0,0,0,N,0,0,1,N
8,Parasol plugs required less frequent artificial tear use at 6 months (P = .024).,0,0,N,0,0,0,N,0,0,0,N
9,"There was a statistically significant improvement in all secondary outcome measures (Schirmer, tear meniscus height, tear break-up time, fluorescein corneal staining) at 6 months within plug groups except conjunctival staining.",0,0,N,0,0,0,N,0,0,0,N
10,There were no additional significant differences between groups and no plug complications reported.,0,0,N,0,0,0,N,0,0,0,N
11,"Punctal plugs improve symptoms of moderate to severe dry eye; however, retention rates differ significantly.",0,0,N,0,0,0,N,0,0,0,N
12,These data will allow us to guide patient decision making for the safe and effective treatment of punctal plugs for moderate to severe dry eye.,0,0,N,0,0,0,N,0,0,0,N
13,The symptoms of ocular surface dryness are some of the most common patient concerns in ophthalmology practices.,0,0,N,0,0,0,N,0,0,0,N
14,"Not only are symptoms painful and irritating, but dry eye can also affect visual acuity and quality-of-life measures.",0,0,N,0,0,0,N,0,0,0,N
15,Punctal plug insertion is a safe and easy office procedure for the treatment of moderate to severe dry eye.,0,0,N,0,0,0,N,0,0,0,N
