Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,"The Boston Area Anticoagulation Trial for Atrial Fibrillation (BAATAF) demonstrates that treatment With ""low dose"" warfarin reduces strokes and mortality in patients with non-rheumatic atrial fibrillation.",0,0,0,0,0,0,0,0,0,0,0,
1,"This report and the two other recent randomized studies, the Atrial Fibrillation, Aspirin, Anticoagulant Study (AFASAK) from Copenhagen and the North American Stroke Prevention in Atrial Fibrillation study (SPAF),agree on the benefits of administering warfarin for this condition.",0,0,0,0,0,0,0,0,0,0,0,
2,"Vague terms such as ""low dose"" and ""high dose"" warfarin, used in the BAATAF study, must be challenged, however, when more precise means of quantifying the effect of warfarin are available.",0,0,0,0,0,0,0,0,0,0,0,
3,A collaborative survey published in 1982showed that the mean dose of warfarin given clinically matched patients in different countries varied greatly.,0,0,0,0,0,0,0,0,0,0,1,
4,"A dose of 8.6 mg was given in North American centers, but much lower doses were given in centers in other geographic locations.",0,0,0,0,0,0,0,0,0,0,0,
5,The discrepancy appeared to be due largely to differences in the thromboplastins used in the prothrombin-time test.,0,0,0,0,0,0,0,0,0,0,0,
6,"reported, a change occurred in test results in North America in the 1950s when the type of thromboplastin was modified.",0,0,0,0,0,0,0,0,0,0,0,As Hirsh et al.
7,This led clinicians to the inadvertent use of doses higher than those used before.,0,0,0,0,0,0,0,0,0,0,0,
8,showed that control with a responsive thromboplastin from the United Kingdom resulted in lower doses and was safer than monitoring with a less responsive North American reagent.,0,0,0,0,0,0,0,0,0,0,0,In 1982 Hull et al.
9,"The use of the terms ""low dose"" and ""high dose"" warfarin then became fashionable in North America.",0,0,0,0,0,0,0,0,0,0,0,
10,"The scheme introduced by the World Health Organization in 1983 for standardizing the determination of the prothrombin time, based on the international normalized ratio (INR), provides a uniform method of quantifying the warfarin-induced defect and obviates the need to use less objective methods.",0,0,0,0,0,0,0,0,0,0,0,
11,"Three groups have made similar recommendations for the treatment of various clinical states, giving three ranges of INRs — i.e., 1.5 to 2.5, 2.0 to 3.0, and 3.0 to 4.5 (Table 1).",0,0,0,0,0,0,0,0,0,0,0,
12,"The BAATAF study refers to the use of the INR range of 2.4 to 4.2 in the AFASAK study as ""high-dose anticoagulant therapy""; the inference is that the range used in the SPAF study is intermediate.",0,0,0,0,0,0,0,0,0,0,0,
13,"The BAATAF study used a range of prothrombin-time ratios of 1.2 to 1.5 times the control value, but with no standardization of the thromboplastins.",0,0,0,0,0,0,0,0,0,0,0,
14,"The INR range equivalent to this range with the different North American thromboplastins is not 1.5 to 2.7, as the authors stated.",0,0,0,0,0,0,0,0,0,0,0,
15,They have misinterpreted the 1989 consensus report.,0,0,0,0,0,0,0,0,0,0,0,
16,That report and its nomogram of the prothrombin-time ratio in relation to the INR and the international sensitivity index show that INR ranges corresponding to 1.2 to 1.5 times control vary with the reagents used.,0,0,0,0,0,0,0,0,0,0,0,
17,They lie between lower limits of 1.4 and 1.9 and upper limits of 1.9 and 3.1 for typical reagents whose international sensitivity index is between 2.0 and 2.8.,0,0,0,0,0,0,0,0,0,0,0,
18,"The stated INR range in the SPAF study was 2.0 to 3.5, but the investigators also ignored the differences of North American reagents in regard to the international sensitivity index.",0,0,0,0,0,0,0,0,0,0,0,
19,"In the AFASAK study a greater coagulation defect was the target, but neither the SPAF nor the AFASAK study used as high a dose of warfarin as is used in traditional North American regimens.",0,0,0,0,0,0,0,0,0,0,0,
20,A recent example of the latter was the INR range of 7.4 to 10.8 used by Saour et al.,0,0,0,0,0,0,0,0,0,0,0,
21,in the treatment of prosthetic heart valves.,0,0,0,0,0,0,0,0,0,0,0,
22,The BAATAF study is important in demonstrating that a lower intensity of anticoagulation than that traditional in North America is effective in preventing strokes in patients with nonrheumatic atrial fibrillation but results in less bleeding.,0,0,0,0,0,0,0,0,0,0,0,
23,"To achieve a similar, safe level of anticoagulation on a wide scale, it is important that the intensity of the anticoagulation be quantified as precisely as possible with reference to the INR.",0,0,0,0,0,0,0,0,0,0,0,
24,"Subjective terms such as ""low dose"" and ""high dose"" warfarin should be abandoned.",0,0,0,0,0,0,0,0,0,0,0,
25,The BAATAF study demonstrated that mitral annular calcification was associated with ischemic stroke.,0,0,0,0,0,0,0,0,0,0,0,
26,Three other prospective studies have also observed an increased incidence of thromboembolic cerebrovascular events in patients with such calcification.,0,0,0,0,0,0,0,0,0,0,0,
27,"Therefore, it is important to know whether antithrombotic therapy can reduce the incidence of thromboembolic stroke in these patients.",0,0,0,0,0,0,0,0,0,0,0,
28,"Of 129 patients in the BAATAF investigation who had mitral annular calcification, 70 were treated with warfarin and 59 were not; what was the incidence of ischemic stroke in these two groups?",0,0,0,0,0,0,0,0,0,0,0,
29,Did the presence of ≥1 + mitral regurgitation diagnosed by Doppler echocardiography affect the results?,0,0,0,0,0,0,0,0,0,0,0,
30,The BAATAF study demonstrated that low-dose warfarin is effective in preventing stroke in patients with nonrheumatic atrial fibrillation.,0,0,0,0,0,0,0,0,0,0,0,
31,The authors commented in their introduction that the presumed source of emboli in these patients was thrombus from within the left atrium.,0,0,0,0,0,0,0,0,0,0,0,
32,"However, the authors were careful not to imply a mechanism by which warfarin decreased the incidence of stroke.",0,0,0,0,0,0,0,0,0,0,0,
33,"In an autopsy series of patients with stroke and nonrheumatic atrial fibrillation, Britton and Gustafsson found left atrial thrombi in only 21 percent of their patients.1 In the BAATAF study the risk of stroke was independent of the size of the left atrium; this is surprising, because a large left atrium would be expected to be more predisposed to thrombus formation and subsequent emboli.",0,0,0,0,0,0,0,0,0,0,0,
34,"Therefore, we question whether emboli originating in the left atrium were the sole cause of embolic stroke in this study.",0,0,0,0,0,0,0,0,0,0,0,
35,The risk of stroke in the BAATAF study increased with the patient's age and in the presence of mitral annular calcification.,0,0,0,1,0,0,0,0,0,0,0,
36,"Age is a risk factor for extensive aortic atherosclerosis, and it has been suggested that mitral annular calcification is a marker for atherosclerosis.Using transesophageal echocardiography, we have demonstrated that complex atherosclerotic plaque within the proximal aorta is an underrecognized cause of embolic stroke.This may explain the difference in the incidence of stroke in patients with nonrheumatic atrial fibrillation with respect to age.",0,0,0,1,0,0,0,0,0,0,0,
37,Younger patients with nonrheumatic atrial fibrillation who have a lower degree of atherosclerosis of the thoracic aorta are at a lower risk for embolic stroke.,0,0,0,0,0,0,0,0,0,0,0,
38,"Older patients with nonrheumatic atrial fibrillation have a fourfold increase in the risk of stroke, as compared with controls.",0,0,0,0,0,0,0,0,0,0,0,
39,Emboli from the thoracic aorta may be an important mechanism of stroke in these patients and in the patients in the BAATAF study.,0,0,0,0,0,0,0,0,0,0,0,
40,"We agree with Chesebro et al., who state in their editorial1 that it is a major step forward in the prevention of stroke when low-dose or low-intensity anticoagulation may be used to prevent thromboembolism in patients with nonvalvular atrial fibrillation.",0,0,0,0,0,0,0,0,0,0,0,
41,The discussion of the three published prospective trials of primary stroke prevention in patients with nonvalvular atrial fibrillation included some details concerning the AFASAK study that we would like to modify.,0,0,0,0,0,0,0,0,0,0,0,
42,"Ischemic stroke was an end point in our study, but so was hemorrhagic stroke.",0,0,0,0,0,0,0,0,0,0,0,
43,"For the patient, the clinical outcome may be the same whether a stroke is ischemic or hemorrhagic.",0,0,0,0,0,0,0,0,0,0,0,
44,"When evaluating the effect of a prophylactic treatment against stroke, we find it essential to include both types of stroke in the statistical analysis.",0,0,0,0,0,0,0,0,0,1,0,
45,"As a possible explanation of the difference in results obtained in the AFASAK and SPAF trials, the prevalence of previous myocardial infarction in the former study is said to approximate one quarter, but this does not correspond to the value we found, which was 8 percent — i.e., a lower frequency than the 13 percent found in the SPAF study.",0,0,0,0,0,0,0,0,0,0,0,
46,"The most striking differences between the two studies are the higher age of the subjects, the more frequent occurrence of mild congestive heart failure, and the lower daily dose of aspirin (75 mg, as compared with 325 mg) in the AFASAK study.",0,0,0,1,0,0,0,0,0,0,0,
47,"The difference in the dose, however, hardly explains the difference in results, since it has now been demonstrated that taking 75 mg of aspirin daily may have a significant antithrombotic effect in patients with unstable angina.The final evaluation of the relative benefits of aspirin and warfarin awaits further studies.",0,0,0,0,0,0,0,0,0,0,0,
48,"The BAATAF study did not randomly assign patients to aspirin, and the controls could take aspirin if they liked, but a comparison of those who took aspirin with those who did not take it did not suggest that it was effective in preventing stroke in patients with atrial fibrillation; this finding agrees with those of the AFASAK study.",0,1,0,0,0,0,0,0,0,0,0,
49,"We agree with the basic message of Dr. Poller, that research and clinical care would be better served if measures of anticoagulation were more uniformly standardized — for example, by the use of INRs.",0,0,0,0,0,0,0,0,0,0,0,
50,"In the United States, INRs are rarely used.",0,0,0,0,0,0,0,0,0,0,0,
51,In our paper we provided an INR range corresponding to the most common values for the international sensitivity index of thromboplastin that were reported by our participating laboratories.,0,0,0,0,0,0,0,0,0,0,0,
52,Not all laboratories provided these values.,0,0,0,0,0,0,0,0,0,0,0,
53,"For what Poller calls ""typical reagents whose international sensitivity index is between 2.0 and 2.8,"" the corresponding INR ranges appear to be 1.4 to 1.7 for a prothrombin-time ratio of 1.2, and 2.3 to 3.1 for a prothrombin-time ratio of 1.51 — not the somewhat wider ranges that Poller reports.",0,0,0,0,0,0,0,0,0,0,0,
54,"In response to Dr. Aronow, warfarin reduced the rate of stroke among patients with mitral annular calcification by about 90 percent, essentially the same as for all patients in our study.",0,0,0,0,0,0,0,0,0,0,0,
55,"Overall, the presence of mitral regurgitation did not significantly affect the rate of stroke.",0,0,0,0,0,0,0,0,0,0,0,
56,We are currently reviewing in greater detail the interaction of various echocardiographic findings for a future report.,0,0,0,0,0,0,0,0,0,0,0,
57,elaborate on a theory of the causes of stroke in atrial fibrillation that was outlined in the editorial that accompanied our paper.,0,0,0,0,0,0,0,0,0,0,0,Karalis et al.
58,"The basic question is, Does atrial fibrillation cause stroke by leading to the formation of an atrial thrombus that then embolizes, or is atrial fibrillation mainly a marker of coexistent causes of stroke, such as plaque in a large artery?",0,0,0,0,0,0,0,0,0,0,0,
59,Current evidence does not allow a definitive answer.,0,0,0,0,0,0,0,0,0,0,0,
60,"Undoubtedly, some patients with atrial fibrillation have strokes that are not due to atrial thrombi.",0,0,0,0,0,0,0,0,0,0,0,
61,"Speculation about the importance of other mechanisms should be tempered by two facts: atrial fibrillation raises the risk of stroke about fourfold among patients of all ages, even after coexistent hypertension, cardiac failure, and coronary heart disease have been accounted for, and warfarin, in doses that prevent stasis thrombi, eliminates virtually all the additional risk of stroke attributable to atrial fibrillation.",0,0,0,0,0,0,0,0,0,0,0,
62,We are delighted to hear again from Petersen et al.,0,0,0,0,0,0,0,0,0,0,0,
63,We share their concern that the evidence regarding the efficacy of aspirin is inconsistent.,0,0,0,0,0,0,0,0,0,0,0,
64,Our results in the BAATAF study provide no support for the idea that aspirin can prevent strokes in patients with atrial fibrillation.,0,0,0,0,0,0,0,0,0,0,0,
65,"In contrast, the evidence for the efficacy of warfarin is strong and has been consistent from trial to trial.",0,0,0,0,0,0,0,0,0,0,0,
66,"We agree, as we said in our editorial, with Karalis et al.",0,0,0,0,0,0,0,0,0,0,0,
67,that atrial fibrillation is a risk marker for associated causes of stroke.,0,0,0,0,0,0,0,0,0,0,0,
68,"Aspirin may not be effective in preventing mural thrombus in cardiac chambers, and this may explain its lack of efficacy in the trials that have a high proportion of patients in cardiac failure, as implied by Petersen et al.",0,0,0,0,0,0,0,0,0,0,0,
69,"That is, the SPAF study, in which aspirin was of benefit, had a lower incidence of heart failure (15 percent) than the BAATAF study (26 percent) or the AFASAK study (52 percent), in which aspirin appeared to be of less benefit.",0,0,0,0,0,0,0,0,0,0,0,
