Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Background:</span> Rheumatoid Arthritis (RA) is a systemic and inflammatory disease of unknown etiology which is mostly characterized by inflammation of the synovial joints.,0,0,0,0,N,N,N,N,0,N,0
1,"Studies have proved that most people with RA avoid doing physical activities due to fear that it may worsen the pain or cause pressure on joints, resulting in decreased muscle strength and ultimately leading to disability of patients.",0,0,0,0,N,N,N,N,0,N,0
2,We aimed to investigate the effects of conditioning exercises on the health status and pain in patients suffering from RA.,0,0,0,0,N,N,N,N,0,N,0
3,"Methods:</span> In this randomized controlled clinical trial, we enrolled 66 women with confirmed RA referred to the rheumatology clinic of Hafez hospital, Shiraz, southwest Iran during May-July 2013.",0,0,0,0,N,N,N,N,0,N,0
4,"Balanced block randomization method was used to randomize the participants into case and control groups (two groups of 33 each).Data were collected using visual analog scale (VAS), Arthritis Impact Measurement Scales 2 short form (AIMS2-SF), and demographic questionnaire.",0,0,0,0,N,N,N,N,0,N,0
5,"After obtaining written informed consent, the participants in the case group were asked to participate in conditioning exercise programs including aerobic, isometric, and isotonic exercises and received a training booklet explaining the exercises that they could do at home after the intervention.",0,0,0,0,N,N,N,N,0,N,0
6,Results: </span>There was a statistically significant difference between the health status scores of the patients in the case groups before and after the intervention (P=0.001).,0,0,0,0,N,N,N,N,0,N,0
7,The pain score also decreased significantly in the case group compared with the control group after the intervention (P=0.003).,0,0,0,0,N,N,N,N,0,N,0
8,"Conclusion: </span>We concluded that physical training programs, especially conditioning exercises, could improve the health status and reduce pain in patients with RA.",0,0,0,0,N,N,N,N,0,N,0
9,Trial Registration Number: </span>IRCT201308187531N3,0,0,0,0,N,N,N,N,0,N,0
10,Rheumatoid Arthritis (RA) is a chronic disabling disease which is mostly manifested by inflammation of the synovial joints.,0,0,0,0,N,N,N,N,0,N,0
11,"This autoimmune disease results in progressive joint destruction and deformity leading to varying degrees of limitations in daily activities.<sup><a href=""#B1"">1</a></sup> The disease is one of the most common unknown diseases and the major cause of disability in adults.",0,0,0,0,N,N,N,N,0,N,0
12,RA initially involves the small hand or feet joints and it spreads to the larger joints during its progression.,0,0,0,0,N,N,N,N,0,N,0
