Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,The sensory and motor systems can reorganise following injury and learning of new motor skills.,0,0,0,N,N,N,0,N,N,N,N
1,"Recently we observed adaptive changes in motor cortical organisation in patients with recurrent low back pain (LBP), which are linked to altered motor coordination.",0,0,0,N,N,N,0,N,N,N,N
2,"Although changes in motor coordination can be trained and are associated with improved symptoms and function, it remains unclear whether these training‐induced changes are related to reorganisation of the motor cortex.",0,0,0,N,N,N,0,N,N,N,N
3,"This was investigated using the model of a delay in postural activation of the deep abdominal muscle, transversus abdominis (TrA) in 20 individuals with recurrent LBP.",0,0,0,N,N,N,0,N,N,N,N
4,"Subjects were allocated to either motor skill training that involved isolated voluntary contractions of TrA, or a control intervention of self‐paced walking exercise for 2 weeks.",0,0,1,N,N,N,0,N,N,N,N
5,Electromyographic (EMG) activity was recorded from TrA bilaterally using intramuscular fine‐wire electrodes.,0,0,0,N,N,N,0,N,N,N,N
6,Motor cortical organisation using transcranial magnetic stimulation (TMS) and postural activation associated with single rapid arm movements were investigated before and after training.,0,0,0,N,N,N,0,N,N,N,N
7,"Motor skill training induced an anterior and medial shift in motor cortical representation of TrA, towards that observed in healthy individuals from our previous study.",0,0,0,N,N,N,0,N,N,N,N
8,This shift was associated with earlier postural activation of TrA.,0,0,0,N,N,N,0,N,N,N,N
9,Changes were not observed following unskilled walking exercise.,0,0,1,N,N,N,0,N,N,N,N
10,This is the first observation that motor training can reverse reorganisation of neuronal networks of the motor cortex in people with recurrent pain.,0,0,0,N,N,N,0,N,N,N,N
11,The observed relationship between cortical reorganisation and changes in motor coordination following motor training provides unique insight into potential mechanisms that underlie recovery.,0,0,0,N,N,N,0,N,N,N,N
12,Motor coordination is consistently changed in chronic or recurrent musculoskeletal pain syndromes including low back pain and anterior knee pain .,0,0,0,N,N,N,0,N,N,N,N
13,Failure of such changes to resolve after a pain episode is implicated in recurrence of pain and disability.,0,0,0,N,N,N,0,N,N,N,N
14,Motor training to address changes in motor coordination is recommended.,0,0,0,N,N,N,0,N,N,N,N
15,A common approach at the early stages of rehabilitation involves practice of skilled voluntary activation of muscle(s) with altered coordination .,0,0,0,N,N,N,0,N,N,N,N
16,"This training approach reduces pain, disability and recurrence rates for numerous musculoskeletal conditions, and restores motor coordination, including that during automatic postural adjustments associated with challenges to body posture.",0,0,0,N,N,N,0,N,N,N,N
17,(2003) showed improved postural activation of the quadriceps muscles in patients with anterior knee pain.,0,0,0,N,N,N,0,N,N,N,N
18,We have reported immediate  and maintainedimprovements in temporal control of deep trunk muscle activity that normally preceded limb movements in recurrent LBP.,0,0,0,N,N,N,0,N,N,N,N
19,"However, the neural substrates for training‐induced changes in automatic postural strategies remain unclear.",0,0,0,N,N,N,0,N,N,N,N
20,Postural control involves neuronal networks at many supraspinal and spinal regions .,0,0,0,N,N,N,0,N,N,N,N
21,"However, evidence suggests that the motor cortex, which is typically involved in volitional movements, is critical in control of associated postural motor behavior.",0,0,0,N,N,N,0,N,N,N,N
22,"For instance, Gahéry and Nieoullon (1978) induced forelimb flexion in standing cats by electrical stimulation of the motor cortex and observed simultaneous activation of the contralateral supporting limb to prepare for postural disturbances.",0,0,0,N,N,N,0,N,N,N,N
23,"Further, postural adjustments are reduced when the motor cortex is inhibited by subthreshold magnetic stimulation , and lesions to the motor cortex can disrupt postural control .",0,0,0,N,N,N,0,N,N,N,N
24,"Recently, we observed a posterolateral shift in motor cortical representation of the deep abdominal muscle, transversus abdominis (TrA) in a recurrent LBP population .",0,0,0,N,N,N,0,N,N,N,N
25,"The extent of this shift was related to magnitude of the delay in postural activation of TrA, which is a common change in this patient group.",1,0,0,N,N,N,0,N,N,N,N
26,Can these adaptive cortical changes be re‐trained and can this explain the motor recovery?,0,0,0,N,N,N,0,N,N,N,N
27,The adult motor cortex has the capacity for plastic change with training.,0,0,0,N,N,N,0,N,N,N,N
28,Motor training reorganises residual motor areas and improves motor function following neurological lesions.,0,0,0,N,N,N,0,N,N,N,N
29,"In healthy individuals, a muscle's representation in the motor cortex changes following repeated voluntary contractions.",0,0,0,N,N,N,0,N,N,N,N
30,"However, these cortical changes were not associated with training‐induced changes in motor performance.",0,0,0,N,N,N,0,N,N,N,N
31,Whether motor cortical reorganisation associated with training leads to any meaningful change in motor behavior remains unknown.,0,0,0,N,N,N,0,N,N,N,N
