Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Background— Thoracic endovascular aortic repair (TEVAR) represents a novel concept for type B aortic dissection.,1,0,N,N,N,N,0,0,N,0,0
1,"Although life-saving in acute emergencies, outcomes and survival of TEVAR in stable dissection are unknown.",0,0,N,N,N,N,0,0,N,0,0
2,Methods and Results— One hundred forty patients in stable clinical condition at least 2 weeks after index dissection were randomly subjected to elective stent-graft placement in addition to optimal medical therapy (n=72) or to optimal medical therapy alone (n=68) with surveillance (arterial pressure according to World Health Organization guidelines ≤120/80 mm Hg).,0,0,N,N,N,N,0,0,N,0,0
3,"The primary end point was all-cause death at 2 years, whereas aorta-related death, progression (with need for conversion or additional endovascular or open surgery), and aortic remodeling were secondary end points.",0,0,N,N,N,N,0,0,N,0,0
4,"There was no difference in all-cause deaths, with a 2-year cumulative survival rate of 95.6±2.5% with optimal medical therapy versus 88.9±3.7% with TEVAR (P=0.15); the trial, however, turned out to be underpowered.",0,0,N,N,N,N,0,0,N,0,0
5,"Moreover, the aorta-related death rate was not different (P=0.44), and the risk for the combined end point of aorta-related death (rupture) and progression (including conversion or additional endovascular or open surgery) was similar (P=0.65).",0,0,N,N,N,N,0,0,N,0,0
6,"Three neurological adverse events occurred in the TEVAR group (1 paraplegia, 1 stroke, and 1 transient paraparesis), versus 1 case of paraparesis with medical treatment.",0,0,N,N,N,N,0,0,N,0,0
7,"Finally, aortic remodeling (with true-lumen recovery and thoracic false-lumen thrombosis) occurred in 91.3% of patients with TEVAR versus 19.4% of those who received medical treatment (P<0.001), which suggests ongoing aortic remodeling.",0,0,N,N,N,N,0,0,N,0,0
8,"Conclusions— In the first randomized study on elective stent-graft placement in survivors of uncomplicated type B aortic dissection, TEVAR failed to improve 2-year survival and adverse event rates despite favorable aortic remodeling.",0,0,N,N,N,N,0,0,N,0,0
9,"In 1999, thoracic endovascular aortic repair (TEVAR) was introduced as an alternative treatment option for patients with type B aortic dissection.",0,0,N,N,N,N,1,0,N,0,0
10,"TEVAR is considered life-saving in patients with acute type B aortic dissection complicated by contained rupture or organ malperfusion syndrome,whereas its role in improving outcomes of uncomplicated type B aortic dissection is yet unknown.",0,0,N,N,N,N,0,0,N,0,0
11,"Traditionally, stable patients are managed with medical treatment (annual survival rate ≥80%); however, long-term outcomes remain sobering because of aneurysmal expansion of the false lumen and late complications.Consistently, persistent false-lumen perfusion has been identified as a risk factor for adverse outcomes, whereas complete thrombosis has been associated with improved outcome.It was thus our hypothesis that nonsurgical reconstruction of the dissection with a membrane-coated stent might improve outcome prognosis in these patients.",0,0,N,N,N,N,0,0,N,0,0
12,"Although traditional management had focused on open surgery or medical interventions, the feasibility and efficacy of endovascular repair of aortic dissection are evident.Although endovascular strategies are therapeutic options for complicated aortic dissection as rescue maneuvers,there is ongoing controversy about clinically stable type B aortic dissection, with current consensus in support of surveillance and tight control of hypertension.",0,0,N,N,N,N,0,0,N,0,0
13,"Conversely, with a death rate up to 30% at 2 years and a survival rate <50% in the long term,attention has shifted to TEVAR as a viable alternative.",0,0,N,N,N,N,0,0,N,0,0
14,The INvestigation of STEnt grafts in Aortic Dissection (INSTEAD) trial was designed to clarify the impact of endovascular stent grafts as an adjunct to medical treatment and surveillance in patients with type B dissection considered uncomplicated at the time of trial inclusion.,0,0,N,N,N,N,0,0,N,0,0
15,"Methodological aspects of the INSTEAD trial have been described previously; the rationale of INSTEAD was to compare conservative with endovascular interventional treatment for improved outcomes.Sponsorship and external monitoring of the investigator-initiated INSTEAD trial were provided through an unrestricted research grant by Medtronic Bakken Research Institute, Maastricht, Belgium, and accompanied by research specialists uninvolved in the planning and execution of the trial.",0,0,N,N,N,N,0,0,N,0,0
16,Supplemental support from the Institutional Research Unit at Rostock University included minor funding and in-kind (mostly statistical) support.,0,0,N,N,N,N,0,0,N,0,0
17,The study protocol was approved by the human rights and ethics committee at the coordinating center and by the local institutional review board at each participating center.,0,0,N,N,N,N,1,0,N,0,0
18,"An independent data and safety monitoring board oversaw conduct, safety, and efficacy of the trial in scheduled adjudication meetings and decided to continue the trial on the basis of an interim analysis after it enrolled half the required number of patients; data management and statistical analyses were performed by the coordinating center with oversight by members of the INSTEAD executive committee (see Appendix in the online-only Data Supplement).",0,0,N,N,N,N,0,0,N,0,0
19,"No company providing financial support or products had any role in the design, analysis, or interpretation of the study.",0,0,N,N,N,N,0,0,N,0,0
20,"In brief, consecutive patients at 7 centers in Germany, Italy, and France who had uncomplicated type B aortic dissection between 2 and 52 weeks after onset were considered candidates for random assignment to TEVAR plus optimal medical therapy or to medical treatment alone between November 2003 and the end of 2005.",0,0,N,N,N,N,0,0,N,0,1
21,"Patients were considered unsuitable for randomization in the presence of traditional indications for endovascular or open surgery (diameter ≥6 cm), with recurrence of acute complications, and when anatomic conditions for TEVAR were not met, such as aortic kinking >75° or complete false-lumen thrombosis.",1,0,N,N,N,N,0,0,N,0,0
22,"After an interim period of ≥14 days to identify early complications and exclude spontaneous false-lumen thrombosis, all INSTEAD patients were considered uncomplicated chronic dissection cases.",0,0,N,N,N,N,0,0,N,0,0
23,"After 597 patients were evaluated and 140 were enrolled, randomization was performed centrally at a 1:1 ratio by means of a computer-generated permuted-block sequence with variable block size, with stratification according to study center; written informed consent was obtained.",0,1,N,N,N,N,0,0,N,0,0
24,OMT indicates optimal medical treatment.,0,0,N,N,N,N,0,0,N,0,0
25,"On the basis of diagnostic measurements obtained from multislice computed tomography or magnetic resonance imaging, individually selected TALENT stent grafts (Medtronic, Inc, Santa Rosa, Calif) were used both to scaffold ≤20 cm of dissected aorta and to seal major entries.",0,0,N,N,N,N,0,0,N,0,0
26,The procedure was performed in a laboratory with imaging capabilities that included digital angiography for catheterization maneuvers and optional transesophageal ultrasound.,0,0,N,N,N,N,0,0,N,0,0
27,"The femoral artery could usually accommodate the 24F stent-graft system, which was advanced over a 260-cm stiff wire navigated in the true lumen under fluoroscopic or optional ultrasound guidance.",0,0,N,N,N,N,0,0,N,0,0
28,"The stent graft was deployed with systolic pressure lowered to ≈50 mm Hg by sodium nitroprusside or by rapid right ventricular pacing.After deployment, gentle inflation of a latex balloon was performed if proximal wall apposition was incomplete.",0,0,N,N,N,N,0,0,N,0,0
29,Intentional coverage of the left subclavian artery was accepted to provide an appropriate landing zone and avoid endoleak; prophylactic surgical revascularization of the left subclavian artery was left to the discretion of the investigator.,0,0,N,N,N,N,0,0,N,0,0
30,"Magnetic resonance angiography was used to identify potential supra-aortic variants (eg, presence of a lusorian artery, incomplete circle of Willis, or dominant left vertebral artery) in case of intentional occlusion of the left subclavian artery.",0,0,N,N,N,N,0,0,N,0,0
31,Endovascular stent graft in type B dissection.,0,0,N,N,N,N,0,0,N,0,0
32,Cartoon demonstrating the typical features of type B dissection with flow in both the true and the expanded false lumen resulting from a major proximal entry tear (left); planes A to D were followed up longitudinally in every patient.,0,0,N,N,N,N,0,0,N,0,0
33,"A stent graft was placed to scaffold the dissected aorta and to seal the entry to the false lumen, resulting in reconstruction of the true lumen with subsequent false-lumen thrombosis (right).",0,0,N,N,N,N,0,0,N,0,0
34,"Levels were defined as (A) at the sinotubular junction, (B) at the center of the arch between truncus brachiocephalicus and left common carotid artery, (C) at the level of the maximum aortic diameter, and (D) at the hiatus.",0,0,N,N,N,N,0,0,N,0,0
35,Clinical Outcome and End Points,0,0,N,N,N,N,0,0,N,0,0
36,"Clinical outcome was adjudicated by an independent committee with expert members; events were classified in approximation to the reporting standards of the Ad Hoc Committee for Standardized Reporting Practices in Vascular Surgery/International Society for Cardiovascular Surgery.Three classes of complications (systemic, local nonvascular, and local vascular) and 3 grades of severity (mild, moderate, and severe) were used; mild complications were not considered for the present analysis.",0,0,N,N,N,N,0,0,N,0,0
37,"An outcomes adjudication committee that consisted of a cardiac surgeon, 2 vascular surgeons, and 2 cardiac interventionalists assessed each complication independently in blinded fashion; potential disagreements were to be resolved by consensus.",0,0,N,N,N,N,1,0,N,0,0
38,"The primary end point was all-cause death at 2 years; secondary end points were aorta-related death, a composite end point of progressive aortic pathology (including crossover/conversion or additional endovascular or open surgery for rupture, expansion, or malperfusion), and morphological evidence of aortic remodeling.",0,0,N,N,N,N,0,0,N,0,0
