Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Only a small percentage of Graves’ ophthalmopathy (GO) patients develop optic neuropathy with impending loss of visual acuity.,0,0,N,0,N,N,N,0,0,0,0
1,Therapy with methylprednisolone pulses is the treatment of first choice in severe and active GO patients.,0,0,N,0,N,N,N,0,0,0,0
2,"When the effect is insufficient, patients are usually treated with surgical decompression.",0,0,N,0,N,N,N,0,0,0,0
3,"We investigated whether surgery could become the first‐line treatment, thus preventing treatment with steroids.",0,0,N,0,N,N,N,0,0,0,0
4,We performed a randomized trial in 15 patients with very active GO and optic neuropathy.,1,0,N,0,N,N,N,0,0,0,0
5,"Six patients were treated with surgical decompression, and nine with methylprednisolone i.v.",1,0,N,0,N,N,N,0,0,0,0
6,"pulses for 2 weeks, followed by oral prednisone for 4 months.",0,0,N,0,N,N,N,0,0,0,0
7,The primary outcome was determined by changes in visual acuity.,0,0,N,0,N,N,N,0,0,0,0
8,"If the eye disease deteriorated despite treatment or did not improve sufficiently, patients were switched to the other treatment arm.",0,0,N,0,N,N,N,0,0,0,0
9,The severity and activity of GO in both groups were similar at baseline.,0,0,N,1,N,N,N,1,1,1,1
10,The Clinical Activity Score (CAS) was 6·3 ± 0·8 in the surgical group vs. 6·0 ± 0·5 in the steroids group and the Total Eye Score was 24 ± 6 vs. 25 ± 6.,0,0,N,1,N,N,N,1,1,1,1
11,"In the surgery group, 5/6 patients (82%) did not respond because of insufficient improvement in vision (n = 3) or persistent chemosis (n = 2), and all needed further immunosuppression.",0,0,N,1,N,N,N,1,1,1,1
12,"In the steroids group, 4/9 patients (45%) did not improve in visual acuity (P = 0·132 vs. surgery group), and these needed decompressive surgery.",0,0,N,1,N,N,N,1,1,1,1
13,All patients in whom therapy failed were switched to the other treatment arm and visual acuity improved in almost all patients.,0,0,N,1,N,N,N,1,1,1,1
14,Visual acuity improved from 0·36 (0·02–0·40) to 0·90 (0·63–1·0) in the surgery group and from 0·50 (0·32–0·63) to 0·75 (0·32–1·0) in the steroids group at 52 weeks.,0,0,N,0,N,N,N,0,0,0,0
15,At long‐term follow‐up in the surgery group 3/6 patients required squint surgery and 5/9 patients in the steroids group.,0,0,N,0,N,N,N,0,0,0,0
16,Eyelid surgery was performed in 5/6 patients in the surgery group and in 4/9 patients in the steroids group.,0,0,N,0,N,N,N,0,0,0,0
17,Immediate surgery does not result in a better outcome and therefore methylprednisolone pulse therapy appears to be the first‐choice therapy.,0,0,N,0,N,N,N,0,0,0,0
18,Very severe Graves’ ophthalmopathy (GO) occurs in only 5–10% of patients with GO.,0,0,N,0,N,N,N,0,0,0,0
19,"The signs and symptoms are due to an increased orbital content (fat and muscles) in the confined bony orbit that impairs venous drainage, resulting in chemosis and periorbital oedema.",0,0,N,0,N,N,N,0,0,0,0
20,The ensuing increase in retrobulbar pressure leads to compression of the optic nerve and this may result in blindness.,0,0,N,0,N,N,N,0,0,0,0
21,"In other patients, the increase in volume can induce extreme proptosis, which may lead to subluxation of the globe, exposure keratitis and even corneal ulceration.1",0,0,N,0,N,N,N,0,0,0,0
22,Optic neuropathy is usually treated with high doses of glucocorticoids (oral or intravenous) to reduce inflammation.,0,0,N,0,N,N,N,0,0,0,0
23,"When there is insufficient improvement in visual acuity, or aggravation when tapering the dose of glucocorticoids, decompressive surgery to relieve the pressure on the optic nerve is often performed, sometimes combined with orbital irradiation.",0,0,N,0,N,N,N,0,0,0,0
24,Surgery lowers the increased retrobulbar pressure by 8–12 mmHg.,0,0,N,0,N,N,N,0,0,0,0
25,"Several studies have reported that surgical decompression, which is usually performed after immunosuppressive treatment, improves visual function in 76–90% of patients with optic neuropathy.",0,0,N,0,N,N,N,0,0,0,0
26,"It seems that patients who are operated upon without pretreatment with glucocorticoids also show a decrease in eye disease activity, which might be due to either the relief of venous congestion or a decrease in inflammation.",0,0,N,0,N,N,N,0,0,0,0
27,"However, there are no randomized controlled trials comparing different treatment strategies in optic neuropathy.",0,0,N,0,N,N,N,0,0,0,0
28,The aim of our study was to determine whether immediate surgical decompression could replace methylprednisolone pulse therapy as standard treatment so that further treatment with glucocorticoids was unnecessary.,0,0,N,0,N,N,N,0,0,0,0
29,"We therefore directly compared orbital decompressive surgery with methylprednisolone pulse treatment in a randomized trial, using improvement in visual function as the main outcome measure.",0,0,N,0,N,N,N,0,0,0,0
30,The secondary aim of the study was to see how many other treatments were needed for these patients with severe GO in terms of immunosuppression and surgery before true improvement was reached.,0,0,N,0,N,N,N,0,0,0,0
31,We performed a randomized controlled trial comparing intravenous pulse therapy with methylprednisolone and decompressive surgery.,0,0,N,0,N,N,N,0,0,0,0
32,"The eligible patients were all consecutive patients, between 18 and 80 years of age, with very active GO and optic neuropathy, who were referred to our clinic, a tertiary referral centre.",0,0,N,0,N,N,N,0,0,0,0
33,We did not include patients who had already been treated with adequate doses of corticosteroids or any other treatment such as surgery or radiotherapy.,0,0,N,0,N,N,N,0,0,0,0
34,"To assess disease activity we used the Clinical Activity Score (CAS), consisting of the following 10 items: retrobulbar pain with movement and/or at rest, redness of the eyelids and/or the conjunctivae, swelling of the caruncle, swelling of the eyelids, chemosis, worsening of proptosis, extraocular muscle motility or visual acuity in the past 3 months.",0,0,N,0,N,N,N,0,0,0,0
35,Patients were included if they had at least five or more of the first seven items and one of the last three items.,0,0,N,0,N,N,N,0,0,0,0
36,In the analyses the seven‐point CAS was used.,0,0,N,0,N,N,N,0,0,0,0
37,"This was done to prevent a flattered decrease in CAS due to inhibition of further deterioration instead of true improvement of eye disease activity, as the last three items are based on recent deterioration.",0,0,N,0,N,N,N,0,0,0,0
38,"Regarding the severity, patients were included if there was a pinhole visual acuity of < 0·63 due to optic neuropathy and not due to corneal problems alone or other pre‐existing eye diseases.",0,0,N,0,N,N,N,0,0,0,0
39,"We considered a decreased visual acuity to be due to optic neuropathy when we found a combination of the following: apical crowding on computed tomography (CT) scan of the orbit, and/or disturbances in visual fields examination compatible with optic neuropathy, and/or a low score in the Ishihara colour test, and/or an increased latency of visual evoked potential, and/or papilloedema on fundoscopic examination.",0,0,N,0,N,N,N,0,0,0,0
40,Exclusion criteria were: (i) contraindication to either surgery or intravenous methylprednisolone pulse therapy; (ii) no informed consent.,0,0,N,0,N,N,N,0,0,0,0
41,This study was approved by the Medical Ethics Committee of the Academic Medical Centre in Amsterdam.,0,0,N,0,N,N,N,0,0,0,0
42,"Free T4 (fT4) and TSH were determined with a solid‐phase time‐resolved fluoroimmunoassay (Delfia, Wallac Oy, Turku, Finland).",0,0,N,0,N,N,N,0,0,0,0
43,Total T3 was determined with an in‐house radioimmunoassay (RIA).,0,0,N,0,N,N,N,0,0,0,0
44,"TSH binding inhibiting immunoglobulins (TBII) was measured by thyroid receptor anti‐korper (TRAK) assay (BRAHMS Diagnostica, Berlin, Germany).",0,0,N,0,N,N,N,0,0,0,0
45,"Randomization was performed after stratification for pretreatment, and in two blocks of four per block using envelopes.",0,1,N,0,N,N,N,0,0,0,0
46,Surgical decompression consisted of a three‐wall coronal decompression.,0,0,N,0,N,N,N,0,0,0,0
47,Glucocorticoid treatment consisted of i.v.,0,0,N,0,N,N,N,0,0,0,0
48,"pulses of methylprednisolone 1 g daily for three consecutive days, repeated after 1 week, followed from day 15 onwards by oral prednisone for 4 months in a tapering dose (2 weeks of 40 mg, 4 weeks of 30 mg, 4 weeks of 20 mg, tapering with 2·5 mg per week until zero).",0,0,N,0,N,N,N,0,0,0,0
49,"Hence the cumulative dose of methylprednisolone was 6 g, including oral steroids it was approximately 8 g. All patients were treated for Graves’ hyperthyroidism with antithyroid drugs combined with thyroxine replacement, except for one patient who had primary hypothyroidism and was treated with thyroxine alone.",0,0,N,0,N,N,N,0,0,0,0
50,Follow‐up and study end‐points,0,0,N,0,N,N,N,0,0,0,0
51,"Response was evaluated 26 weeks after start of therapy, or earlier when initial therapy failed.",0,0,N,0,N,N,N,0,0,0,0
