Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,This study was designed to investigate four different immunosuppressive therapy (IST) regimens as treatment of acquired severe aplastic anemia (SAA).,0,0,0,0,0,0,0,0,0,0,0,Objective
1,"142 consecutive SAA patients were randomized to receive one of the following IST regimens: equine anti-human thymocyte immunoglobulin (E-ATG) alone (IST regimen I); E-ATG and cyclosporine A (CSA) (IST regimen II); E-ATG, CSA plus recombinant human granulocyte-macrophage colony-stimulating factor (rhuGM-CSF) and rhu erythropoietin (rhuEPO) (IST regimen III); or rabbit ATG (ATG-F), CSA, rhuGM-CSF, and rhuEPO (IST regimen IV).",0,1,0,0,0,0,0,0,0,0,0,Patients and Methods
2,No repeated courses of E-ATG or ATG-F were given for nonresponders.,0,0,0,0,0,0,0,0,0,0,0,
3,All patients also received stanozolol or testosteron propionate.,0,0,0,0,0,0,0,0,0,0,0,
4,The overall response rate to IST regimen I was 58%.,0,0,0,0,0,0,0,0,0,0,0,Results
5,"The response to IST regimen II (79%) was significantly higher (p = 0.04), more rapid and complete than after IST regimen I.",0,0,0,0,0,0,0,1,0,0,0,
6,"The response rate to IST regimen IV (53%) was significantly lower than that of IST regimen III (73%, p = 0.039).",0,0,0,0,0,0,0,0,0,0,0,
7,The additional use of growth factors did not reduce early deaths and did not accelerate hematopoietic recovery after IST.,0,0,0,0,0,0,0,0,0,0,0,
8,"Of the 142 patients enrolled in this trial, 92 (65%) are alive at a median follow-up time of 102 months (range, 54–166 months).",0,0,0,0,0,0,0,0,0,0,0,
9,"The 5-year actuarial survival for IST regimens I, II, III, and IV was 58%, 81%, 80%, and 66%, respectively.",0,0,0,0,0,0,0,0,0,0,0,
10,"The combination of E-ATG and CSA remains the best combination for the treatment of SAA patients, producing a survival advantage at 5 years.",0,0,0,0,0,0,0,0,0,0,0,Conclusion
11,The addition of growth factors did not improve these results.,0,0,0,0,0,0,0,0,0,0,0,
12,Rabbit ATG-F appeared less effective than E-ATG.,0,0,0,0,0,0,0,0,0,0,0,
13,Acquired severe aplastic anemia (SAA) is a rare disease characterized by pancytopenia and a hypoplastic bone marrow.,0,0,0,0,0,0,0,0,0,0,0,
14,"Allogenic bone marrow transplantation (allo-BMT) can cure the majority of transplanted patients, but most patients are ineligible for this procedure because they have no histocompatible sibling donor, or because of age restriction.",0,0,0,1,0,0,0,0,0,0,0,
15,"The alternative treatment is immunosuppressive therapy (IST), generally anti-lymphocyte globulin (ALG) or anti-thymocyte globulin (ATG) or cyclosporine A (CSA), which produces hematologic response rates of 40 to 50% .",0,0,0,0,0,0,0,0,0,0,0,
16,Modified IST protocols have combined ALG or ATG with CSA to achieve response rates of 60 to 80% in patients with SAA .,0,0,0,0,0,0,0,0,0,0,0,
17,"Despite this progress, many patients may become refractory to IST or develop late clonal diseases, such as paroxysmal nocturnal hemoglobinuria (PNH) or myelodysplastic syndrome (MDS).",0,0,0,0,0,0,0,0,0,0,0,
18,"Thus, the treatment of SAA still presents a therapeutic challenge even to experienced clinicians.",0,0,0,0,0,0,0,0,0,0,0,
19,Another recent avenue of investigation involves the use of hematopoietic growth factors (HGFs).,0,0,0,0,0,0,0,0,0,0,0,
20,Recombinant human granulocyte-macrophage colony-stimulating factor (rhuGM-CSF) was first used to treat patients with SAA in the late 1980s .,0,0,0,0,0,0,0,0,0,0,0,
21,"Subsequent clinical trials showed that rhuGM-CSF or recombinant human granulocyte colony-stimulating factor (rhuG-CSF) administered for a more prolonged period to patients receiving IST may produce very encouraging results, namely enhancement of hematological recovery and reduced early mortality .",0,0,0,0,0,0,0,0,0,0,0,
22,There is limited experience with the use of recombinant human erythropoietin (rhuEPO) in SAA [21].,0,0,0,0,0,0,0,0,0,0,0,
23,An earlier report described clinical responses to rhuEPO and rhuGM-CSF in patients with moderate or refractory AA .,0,0,0,0,0,0,0,0,0,0,0,
24,"Moreover, further insights into the cellular actions of cytokines suggested that rhuEPO act synergistically with rhuGM-CSF , which might enhance erythropoiesis and bone marrow restoration in patients with SAA .",0,0,0,0,0,0,0,0,0,0,0,
25,"We therefore undertook this prospective trial to compare the hematologic responses of several IST regimens, and especially the potential benefit of administrating rhuHGF combination, namely rhuGM-CSF plus rhuEPO, in de novo patients with SAA.",0,0,0,0,0,0,0,0,0,0,0,
26,One hundred and forty-two hospitalized patients referred to our institute with the diagnosis of SAA between August 1991 and October 2000 were enrolled in this study to be evaluated.,0,0,0,0,0,0,0,0,0,0,0,Patients
27,All patients or their parents or legal guardians were informed and provided signed informed consent.,0,0,0,0,0,0,0,0,0,0,0,
28,This study was approved by the Institutional Committee for Medical Care and Safety.,0,0,0,0,0,0,0,0,0,0,0,
29,Patients with SAA were as defined by the criteria of Camitta et al.,1,0,0,0,0,0,0,0,0,0,0,
30,"and included bone marrow hypoplasia (cellularity less than 25%) and at least two of the following three laboratory abnormalities: a corrected reticulocyte count below 1%, an absolute neutrophil count (ANC) less than 0.5 × 109/L, and a platelet count less than 20 × 109/L.",0,0,0,0,0,0,0,0,0,0,0,
31,Patients were classified as very SAA (VSAA) if they met the criteria for SAA and had an ANC less than 0.2 × 109/L.,1,0,0,0,0,0,0,0,0,0,0,
32,"In children under the age of 18 years, a cytogenetic diagnosis test to eliminate Fanconi's anemia was performed.",0,0,0,1,0,0,0,0,0,0,0,
33,Patients with the existence of PNH clone were excluded from this trial.,0,0,0,0,0,0,0,0,0,0,0,
