Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,To determine if the flexibility of high-school-aged males would improve after a 6-week eccentric exercise program.,0,0,N,0,N,N,N,0,N,0,0
1,"In addition, the changes in hamstring flexibility that occurred after the eccentric program were compared with a 6-week program of static stretching and with a control group (no stretching).",0,0,N,0,N,N,N,0,N,0,0
2,We used a test-retest control group design in a laboratory setting.,0,0,N,0,N,N,N,0,N,0,0
3,"Subjects were assigned randomly to 1 of 3 groups: eccentric training, static stretching, or control.",0,0,N,0,N,N,N,0,N,0,0
4,"A total of 69 subjects, with a mean age of 16.45 ± 0.96 years and with limited hamstring flexibility (defined as 20° loss of knee extension measured with the thigh held at 90° of hip flexion) were recruited for this study.",0,0,N,0,N,N,N,0,N,0,0
5,Hamstring flexibility was measured using the passive 90/90 test before and after the 6-week program.,0,0,N,0,N,N,N,0,N,0,0
6,Differences were significant for test and for the test-by-group interaction.,0,0,N,0,N,N,N,0,N,0,0
7,Follow-up analysis indicated significant differences between the control group (gain = 1.67°) and both the eccentric-training (gain = 12.79°) and static-stretching (gain = 12.05°) groups.,0,0,N,0,N,N,N,0,N,1,0
8,No difference was found between the eccentric and static-stretching groups.,0,0,N,0,N,N,N,0,N,0,0
9,The gains achieved in range of motion of knee extension (indicating improvement in hamstring flexibility) with eccentric training were equal to those made by statically stretching the hamstring muscles.,0,0,N,0,N,N,N,0,N,0,0
10,"Most medical professionals, coaches, and athletes consider aerobic conditioning, strength training, and flexibility as integral components in any conditioning program.<sup><a href=""#B1"">1</a></sup><sup>–</sup><sup><a href=""#B3"">3</a></sup> Flexibility has been defined as the ability of a muscle to lengthen and allow one joint (or more than one joint in a series) to move through a range of motion.<sup><a href=""#B4"">4</a></sup> Loss of flexibility is defined as a decrease in the ability of a muscle to deform.<sup><a href=""#B4"">4</a></sup> Some of the proposed benefits of enhanced flexibility are reduced risk of injury,<sup><a href=""#B1"">1</a></sup><sup>–</sup><sup><a href=""#B3"">3</a></sup> pain relief,<sup><a href=""#B5"">5</a></sup> and improved athletic performance.<sup><a href=""#B6"">6</a></sup><sup>,</sup><sup><a href=""#B7"">7",0,0,N,0,N,N,N,0,N,0,0
11,"Three types of stretching have been traditionally defined in the literature in an effort to increase flexibility: ballistic stretching, proprioceptive neuromuscular facilitation, and static stretching.",0,0,N,0,N,N,N,0,N,0,0
12,"Ballistic stretching is a technique involving a rhythmic, bouncing motion.",0,0,N,0,N,N,N,0,N,0,0
13,The bouncing uses the momentum of the extremity to lengthen the muscle.,0,0,N,0,N,N,N,0,N,0,0
14,Proprioceptive neuromuscular facilitation involves the use of brief isometric contractions of the muscle to be stretched before statically stretching the muscle.,0,0,N,0,N,N,N,0,N,0,0
15,"Static stretching, considered the gold standard for measuring flexibility, is elongating a muscle to tolerance and sustaining the position for a length of time.<sup><a href=""#B6"">6</a></sup><sup>,</sup><sup><a href=""#B8"">8",0,0,N,0,N,N,N,0,N,0,0
16,The literature reflects some interesting differences of opinion in commonly held beliefs regarding flexibility training and the consideration of static stretching as the gold standard.,0,0,N,0,N,N,N,0,N,1,0
17,"Some authors<sup><a href=""#B1"">1</a></sup><sup>–</sup><sup><a href=""#B3"">3</a></sup> have questioned the importance of using static stretching to help reduce injuries and improve athletic performance.",0,0,N,0,N,N,N,0,N,0,0
18,"Murphy<sup><a href=""#B9"">9</a></sup> made a compelling argument against the use of static stretching.",0,0,N,0,N,N,N,0,N,0,0
19,"Although static stretching is often used as a part of preactivity preparation, Murphy<sup><a href=""#B9"">9</a></sup> argued that the nature of static stretching is passive and does nothing to warm a muscle; further, although the hamstring muscle is the most frequently stretched muscle, it is also the most commonly strained.",0,0,N,0,N,N,N,0,N,0,0
20,"Murphy<sup><a href=""#B9"">9</a></sup> suggested a better option for maintaining or increasing flexibility of a muscle is through active contractions using dynamic range of motion, thereby adding a fourth type of stretching.",0,0,N,0,N,N,N,0,N,0,0
21,Dynamic range of motion is a technique that allows the muscle to elongate naturally and in its relaxed state.,0,0,N,0,N,N,N,0,N,0,0
22,"This elongation is achieved by having the subject concentrically contract the antagonist muscle to move the joint through the full available range in a slow, controlled manner to stretch the agonist muscle group.",0,0,N,0,N,N,N,0,N,0,0
23,"Murphy<sup><a href=""#B9"">9</a></sup> theorized that, as dynamic range of motion is performed, metabolic processes increase.",0,0,N,0,N,N,N,0,N,0,0
24,These increases cause an increase in temperature that leads to decreased muscle viscosity and allows for a smoother contraction.,0,0,N,0,N,N,N,0,N,0,0
25,"This warmed muscle is more pliable and more accommodating to the forces placed on the muscle, leading to increased flexibility gains.",0,0,N,0,N,N,N,0,N,0,0
26,"Although Murphy's arguments regarding the use of dynamic range of motion to increase or maintain flexibility were interesting, Bandy et al<sup><a href=""#B10"">10</a></sup> found that, when comparing dynamic range of motion with static stretching, the flexibility gains achieved with a static stretching program were greater than those achieved in a dynamic range-of-motion program.",0,0,N,0,N,N,N,0,N,0,0
27,"Therefore, the gold standard for increasing flexibility is still considered static stretching.",0,0,N,0,N,N,N,0,N,0,0
28,"However, questions exist as to the effectiveness of static stretching in improving athletic performance.",0,0,N,0,N,N,N,0,N,0,0
29,An activity that has not been addressed for achieving increased flexibility is eccentrically training the muscle through a full range of motion.,0,0,N,0,N,N,N,0,N,0,0
30,"Previous authors<sup><a href=""#B11"">11</a></sup> suggested that most injuries occur in the eccentric phase of activity.",0,0,N,0,N,N,N,0,N,0,0
31,"For example, the hamstring muscles are most commonly injured when working eccentrically while decelerating or landing.",0,0,N,0,N,N,N,0,N,0,0
32,"Although earlier groups have examined dynamic range of motion, none have investigated the use of an eccentric agonist contraction to improve flexibility.",0,0,N,0,N,N,N,0,N,0,0
33,Eccentrically training a muscle through a full range of motion theoretically could reduce injury rates and improve athletic performance and flexibility.,0,0,N,0,N,N,N,0,N,0,0
34,"Therefore, our purpose was to determine if high school males were able to improve hamstring flexibility after a 6-week eccentric exercise program and to compare the changes in hamstring flexibility occurring after the eccentric program with a 6-week program of static stretching and no exercises.",0,0,N,0,N,N,N,0,N,0,0
35,"Before data collection, we performed a power analysis to determine a priori the number of subjects needed to provide sufficient power to detect an interaction effect size of 0.40 for the 3 × 2 analysis of variance (ANOVA).<sup><a href=""#B12"">12</a></sup> Sixty-three subjects were needed to provide power of 0.80 at an alpha of .05 with an <span class=""italic"">r</span> = 60.",0,0,N,0,N,N,N,0,N,0,0
36,"With this information in mind, we recruited 81 subjects on a volunteer basis to participate.",0,0,N,0,N,N,N,0,N,0,0
37,"We recruited 81 subjects to ensure that the appropriate number of subjects would complete the study, even with some attrition.",0,0,N,0,N,N,N,0,N,0,0
38,"Subjects were selected from a pool of high school students at Texarkana, Arkansas High School.",1,0,N,0,N,N,N,0,N,0,0
39,"A parent or guardian signed each subject's informed consent form, and the minor signed an informed assent form.",0,0,N,0,N,N,N,0,N,0,0
40,The University of Central Arkansas Institutional Review Board approved the study and all forms.,0,0,N,0,N,N,N,0,N,0,0
41,The volunteers met 4 requirements.,1,0,N,0,N,N,N,0,N,0,0
42,"First, the extremity to be tested had no history of impairment to the knee, thigh, hip, or lower back for 1 year before the study.",1,0,N,0,N,N,N,0,N,0,0
43,"Second, each subject exhibited tight hamstrings.",1,0,N,0,N,N,N,0,N,0,0
44,"Tight hamstrings were defined as a 30° knee-extension deficit with the hip at 90° degrees as described by Bandy and Irion.<sup><a href=""#B13"">13</a></sup> Third, subjects not already involved in an exercise program for the trunk or lower extremities agreed not to start a program for the duration of the study.",1,0,N,0,N,N,N,0,N,0,0
