Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Background  Primary open-angle glaucoma (POAG) is one of the leading causes of blindness in the United States and worldwide.,0,0,0,0,N,N,0,0,0,0,N
1,"Three to 6 million people in the United States are at increased risk for developing POAG because of elevated intraocular pressure (IOP), or ocular hypertension.",0,0,0,0,N,N,0,0,0,0,N
2,There is no consensus on the efficacy of medical treatment in delaying or preventing the onset of POAG in individuals with elevated IOP.,0,0,0,0,N,N,0,0,0,0,N
3,"Therefore, we designed a randomized clinical trial, the Ocular Hypertension Treatment Study.",0,0,0,0,N,N,0,0,0,0,N
4,Objective  To determine the safety and efficacy of topical ocular hypotensive medication in delaying or preventing the onset of POAG.,0,0,0,0,N,N,0,0,0,0,N
5,"Methods  A total of 1636 participants with no evidence of glaucomatous damage, aged 40 to 80 years, and with an IOP between 24 mm Hg and 32 mm Hg in one eye and between 21 mm Hg and 32 mm Hg in the other eye were randomized to either observation or treatment with commercially available topical ocular hypotensive medication.",0,0,0,0,N,N,0,0,0,0,N
6,The goal in the medication group was to reduce the IOP by 20% or more and to reach an IOP of 24 mm Hg or less.,0,0,0,0,N,N,0,0,0,0,N
7,Main Outcome Measures  The primary outcome was the development of reproducible visual field abnormality or reproducible optic disc deterioration attributed to POAG.,0,0,0,0,N,N,0,0,0,0,N
8,"Abnormalities were determined by masked certified readers at the reading centers, and attribution to POAG was decided by the masked Endpoint Committee.",0,0,0,0,N,N,0,0,0,0,N
9,"Results  During the course of the study, the mean ± SD reduction in IOP in the medication group was 22.5% ± 9.9%.",0,0,0,0,N,N,0,0,0,0,N
10,The IOP declined by 4.0%± 11.6% in the observation group.,0,0,0,0,N,N,0,0,0,0,N
11,"At 60 months, the cumulative probability of developing POAG was 4.4% in the medication group and 9.5% in the observation group (hazard ratio, 0.40; 95% confidence interval, 0.27-0.59; P<.0001).",0,0,0,0,N,N,0,0,0,0,N
12,There was little evidence of increased systemic or ocular risk associated with ocular hypotensive medication.,0,0,0,0,N,N,0,0,0,0,N
13,Conclusions  Topical ocular hypotensive medication was effective in delaying or preventing the onset of POAG in individuals with elevated IOP.,0,0,0,0,N,N,0,0,0,0,N
14,"Although this does not imply that all patients with borderline or elevated IOP should receive medication, clinicians should consider initiating treatment for individuals with ocular hypertension who are at moderate or high risk for developing POAG.",0,0,0,0,N,N,0,0,0,0,N
15,SURVEYS SHOW that glaucoma is among the leading causes of blindness in the United States and worldwide.,0,0,0,0,N,N,0,0,0,0,N
16,It is estimated that more than 2.5 million people in the United States have glaucoma and that more than 130 000 people are legally blind from the disease.,0,0,0,0,N,N,0,0,0,0,N
17,Population surveys indicate that less than 50% of those with glaucomatous visual field loss have received an appropriate diagnosis or treatment.,0,0,0,0,N,N,0,0,0,0,N
18,Glaucoma is the leading cause of blindness in individuals of West African origin.,0,0,0,0,N,N,0,0,0,0,N
19,"In the Baltimore Eye Survey, the age-adjusted prevalence rates of primary open-angle glaucoma (POAG) were 4 to 5 times higher in African Americans than in white individuals.",0,0,0,0,N,N,0,0,0,0,N
20,"The prevalence ranged from 1.2% in African Americans between the ages of 40 and 49 years to 11.3% in those 80 years and older.11 Furthermore, the Barbados Eye Study found a high prevalence and incidence of glaucoma among black individuals in an Afro-Caribbean population.",0,0,0,0,N,N,0,0,0,0,N
21,"It is estimated that 3 to 6 million people in the United States, including 4% to 7% of those older than 40 years, have elevated intraocular pressure(IOP) without detectable glaucomatous damage on standard clinical tests.",0,0,0,0,N,N,0,0,0,0,N
22,These individuals are at increased risk for developing POAG and are sometimes referred to as ocular hypertensives or glaucoma suspects.,0,0,0,0,N,N,0,0,0,0,N
23,Kerrigan-Baumrind et al reported that a substantial percentage of the optic nerve fibers are lost before glaucomatous visual field defects can be detected with routine perimetry.,0,0,0,0,N,N,0,0,0,0,N
24,"The study of Kerrigan-Baumrind and colleagues, together with the high prevalence of glaucoma and the potentially serious consequences of this disease, could suggest the need for early detection and treatment.",0,0,0,0,N,N,0,0,0,0,N
25,"However, there is no consensus on the efficacy of medical treatment in delaying or preventing the onset of POAG among individuals with elevated IOP.",0,0,0,0,N,N,0,0,0,0,N
26,"Furthermore, it is unclear whether the benefits of treatment outweigh the potential risks of long-term ocular hypotensive medication use.",0,0,0,0,N,N,0,0,0,0,N
27,"Therefore, the Ocular Hypertension Treatment Study (OHTS) was designed to evaluate the safety and efficacy of topical ocular hypotensive medication in delaying or preventing the onset of POAG in individuals with elevated IOP.",0,0,0,0,N,N,0,0,0,0,N
28,"Eligibility criteria included age between 40 and 80 years, a qualifying IOP between 24 mm Hg and 32 mm Hg in one eye and between 21 mm Hg and 32 mm Hg in the other eye, gonioscopically open angles, 2 normal and reliable visual field tests per eye as determined by the Visual Field Reading Center, and normal optic discs seen at clinical examination and on stereoscopic photographs as determined by the Optic Disc Reading Center.",1,0,0,0,N,N,0,0,0,0,N
29,"Exclusion criteria included a visual acuity worse than 20/40 in either eye, previous intraocular surgery(other than uncomplicated cataract extraction with posterior chamber lens implantation), and diabetic retinopathy or other diseases capable of causing visual field loss or optic disc deterioration.",1,0,0,0,N,N,0,0,0,0,N
30,Both eyes of each participant had to meet eye-specific eligibility criteria.,1,0,0,0,N,N,0,0,0,0,N
31,Participants signed a statement of informed consent approved by the institutional review board of each participating clinic.,0,0,0,0,N,N,0,0,0,0,N
32,This study was conducted at 22 clinical centers; eligible individuals were randomized in equal proportion to either the medication group or observation group.,0,1,0,0,N,N,0,0,0,0,N
33,Randomization assignments were released by the Coordinating Center during the participant's baseline visit.,0,0,1,0,N,N,0,0,0,0,N
34,"The randomization unit was the individual, and randomization was performed using a permuted block design stratified by clinic and race.",0,0,1,0,N,N,0,0,0,0,N
35,Neither the participant nor the clinician was masked to the randomization assignment during follow-up.,0,0,0,0,N,N,0,0,0,0,N
36,"Participants randomized to medication began treatment to achieve a target IOP of 24 mm Hg or less and a minimum 20% reduction in IOP from the average of the qualifying IOP and IOP at the baseline randomization visit, except that an IOP of less than 18 mm Hg was not required.",0,0,0,0,N,N,0,0,0,0,N
37,Topical medication was changed and/or added until both of these goals were met or the participant was receiving maximum-tolerated topical medical therapy.,0,0,0,0,N,N,0,0,0,0,N
38,Medications were added and changed in one-eyed therapeutic trials.,0,0,0,0,N,N,0,0,0,0,N
39,"Drugs were distributed to clinics from the study's central pharmacy, which included all topical ocular hypotensive medications commercially available in the United States.",0,0,0,0,N,N,0,0,0,0,N
40,"As new medications became commercially available, they were added to the study formulary.",0,0,0,0,N,N,0,0,0,0,N
41,Follow-up visits were scheduled every 6 months from the date of randomization.,0,0,0,0,N,N,0,0,0,0,N
42,"Each semiannual examination included an ocular and medical history, refraction, best-corrected visual acuity, full-threshold Humphrey white-on-white 30-2 visual field tests, slitlamp examination, IOP measurement, and direct ophthalmoscopy.",0,0,0,0,N,N,0,0,0,0,N
43,Additional evaluations at annual visits included a dilated fundus examination and stereoscopic optic disc photographs.,0,0,0,0,N,N,0,0,0,0,N
44,Information on adverse effects was collected using diverse sources of information.,0,0,0,0,N,N,0,0,0,0,N
45,"Prior to each examination, the participants completed the Glaucoma Symptom Scale, a checklist of 13 ocular symptoms and 15 systemic symptoms.",0,0,0,0,N,N,0,0,0,0,N
46,"They rated the ""bothersomeness"" of symptoms on a scale of 1 to 4: from 1, ""not at all,"" to 4, ""a lot.""",0,0,0,0,N,N,0,0,0,0,N
47,"At annual visits, participants completed the Medical Outcomes Study Short Form (SF-36), a survey of 36 questions designed to measure health-related quality of life.",0,0,0,0,N,N,0,0,0,0,N
48,"At each visit, clinic staff recorded medical and ocular history and completed an adverse-event form when a new health problem was diagnosed, an existing medical condition worsened, an inpatient hospitalization had occurred, or surgery had been required.",0,0,0,0,N,N,0,0,0,0,N
49,Clinic staff recorded the organ system affected and determined the severity of the condition.,0,0,0,0,N,N,0,0,0,0,N
50,Clinicians judged whether the event was related to the study medication.,0,0,0,0,N,N,0,0,0,0,N
51,"Serious adverse events were defined as death, cancer or other life-threatening conditions, inpatient hospitalization, prolongation of hospitalization, or outpatient hospitalization for an incapacitating condition.",0,0,0,0,N,N,0,0,0,0,N
52,Clinic personnel obtained hospital discharge summaries and death certificates.,0,0,0,0,N,N,0,0,0,0,N
53,"In January 1997, the OHTS protocol for reporting adverse events was made more rigorous because of large clinic-to-clinic variation in the completion of the adverse-event forms.",0,0,0,0,N,N,0,0,0,0,N
54,"Therefore, data from the adverse-event forms are reported from January 1997 to the present.",0,0,0,0,N,N,0,0,0,0,N
55,Primary outcome and monitoring,0,0,0,0,N,N,0,0,0,0,N
56,The primary outcome was the development of POAG in one or both eyes.,0,0,0,0,N,N,0,0,0,0,N
57,This was defined as reproducible visual field abnormality or reproducible clinically significant optic disc deterioration attributed to POAG by the masked Endpoint Committee.,0,0,0,0,N,N,1,0,0,0,N
58,Development of visual field abnormality was determined by masked certified readers at the Visual Field Reading Center.,0,0,0,0,N,N,0,0,0,0,N
59,"A technically acceptable visual field was considered abnormal if P<.05 for the corrected pattern standard deviation or if the glaucoma hemifield test result was outside normal limits according to StatPac 2 statistical software (StatPac Inc, Minneapolis, Minn).",0,0,0,0,N,N,0,0,0,0,N
60,"Because most abnormal visual fields were found to be normal when retested, the protocol was changed (effective June 1, 1997) so that an endpoint required 3 consecutive abnormal results on visual field tests with the same type, location, and index of abnormality.",0,0,0,0,N,N,0,0,0,0,N
61,"If a visual field test was judged to be abnormal, the test was repeated at the next visit approximately 6 months later.",0,0,0,0,N,N,0,0,0,0,N
62,"If the second visual field test was judged to be abnormal, a third visual field test was performed 1 day to 8 weeks later.",0,0,0,0,N,N,0,0,0,0,N
63,"If 3 consecutive visual field tests met the criteria for abnormality, the Visual Field Reading Center initiated the endpoint review process.",0,0,0,0,N,N,0,0,0,0,N
64,Additional details about the process of reviewing visual fields were provided in a previously published article.,0,0,0,0,N,N,0,0,0,0,N
65,Optic disc deterioration was determined by masked certified readers at the Optic Disc Reading Center.,0,0,0,0,N,N,0,0,0,0,N
66,Optic disc deterioration was defined as a generalized or localized thinning of the neuroretinal rim compared with baseline stereoscopic optic disc photographs in side-by-side comparisons.,0,0,0,0,N,N,0,0,0,0,N
67,The readers were masked as to which set of photographs was taken at baseline and which set was taken at a follow-up visit.,0,0,0,0,N,N,0,0,0,0,N
68,"If 1 or both readers in the Optic Disc Reading Center detected a difference between the baseline and follow-up photographs, the photographs were reviewed in a masked fashion by a senior reader.",0,0,0,0,N,N,0,0,0,0,N
69,"If the senior reader agreed that deterioration had occurred, the Optic Disc Reading Center requested that the affected eye be rephotographed to confirm the change.",0,0,0,0,N,N,0,0,0,0,N
70,"If readers masked to the result of the first comparison confirmed the deterioration in the second set of photographs, the Optic Disc Reading Center initiated the endpoint review process.",0,0,0,0,N,N,0,0,0,0,N
71,"The classification of progression in a quality control sample of 86 eyes (50 normal eyes and 36 with progression) showed test-retest agreement at κ = 0.70 (95% confidence interval [CI], 0.55-0.85).",0,0,0,0,N,N,0,0,0,0,N
72,Additional details about the process of reviewing optic disc photographs were provided in a previously published article.,0,0,0,0,N,N,0,0,0,0,N
73,The purpose of the endpoint review process was to distinguish glaucomatous optic nerve and visual field changes from changes due to other causes.,0,0,0,0,N,N,0,0,0,0,N
74,The members of the Endpoint Committee were masked to the randomization assignments of the study participants.,0,0,0,0,N,N,0,0,0,0,N
75,"Each member of the Committee independently reviewed the participant's ocular and medical history, visual fields, and stereoscopic optic disc photographs of both eyes from baseline to the date of review.",0,0,0,0,N,N,0,0,0,0,N
76,The Endpoint Committee determined whether visual field changes were due to POAG and whether optic disc deterioration was clinically significant and resulted from POAG.,0,0,0,0,N,N,0,0,0,0,N
77,(Examples of clinically significant optic disc deterioration appear on the World Wide Web at http://www.vrcc.wustl.edu.),0,0,0,0,N,N,0,0,0,0,N
78,Barely detectable changes in optic discs were not considered POAG endpoints in the OHTS.,0,0,0,0,N,N,0,0,0,0,N
79,Participants classified as developing POAG continued to receive follow-up with regularly scheduled visits and tests.,0,0,0,0,N,N,0,0,0,0,N
80,Observation participants who reached a POAG endpoint were prescribed medication.,0,0,0,0,N,N,0,0,0,0,N
81,"Medication participants who reached a POAG endpoint received increased glaucoma therapy, including argon laser trabeculoplasty and trabeculectomy, at the discretion of the treating clinician.",0,0,0,0,N,N,0,0,0,0,N
