Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,"We examined the relations of short-term memory (STM), metalinguistic awareness (phonological, morphological, and orthographic awareness), and rapid automatized naming (RAN) to word reading in Korean, a language with a relatively transparent orthography.",0,0,0,0,0,0,0,0,0,0,0,Abstract
1,"STM, metalinguistic awareness, and RAN have been shown to be important to word reading, but the nature of the relations of STM, metalinguistic awareness, and RAN to word reading has rarely been investigated.",0,0,0,0,0,0,0,0,0,0,0,
2,Two alternative models were fitted.,0,0,0,0,0,0,0,0,0,0,0,
3,"In the indirect relation model, STM was hypothesized to be indirectly related to word reading via metalinguistic awareness and RAN.",0,0,0,0,0,0,0,0,0,0,0,
4,"In the direct and indirect relations model, STM was hypothesized to be directly and indirectly related to word reading.",0,0,0,0,0,0,0,0,0,0,0,
5,Results from 207 beginning readers in South Korea showed that STM was directly related to word reading as well as indirectly via metalinguistic awareness and RAN.,0,0,0,0,0,0,0,0,0,0,0,
6,"Although the direct effect of STM was relatively small (.16), the total effect incorporating the indirect effect was substantial (.42).",0,0,0,0,0,0,0,0,0,0,0,
7,"These results suggest that STM is an important, foundational cognitive capacity that underpins metalinguistic awareness and RAN as well as word reading, and further indicate the importance of considering both direct and indirect effects of language and cognitive skills on word reading.",0,0,0,0,0,0,0,0,0,0,0,
8,"One of the prominent models of word reading—the connectionist model—specifies that phonological, orthographic, and semantic processes are involved in word reading acquisition.",0,0,0,0,0,0,0,0,0,0,0,
9,"In line with this theoretical model, a large body of research has shown that awareness of sound structure (phonological awareness); knowledge of letters, including directionality and allowed patterns and sequences (orthographic awareness); and awareness of meaningful units and their structure (morphological awareness) are important to word reading not only in English  but also in languages with relatively transparent orthographies, such as Korean.",0,0,0,0,0,0,0,0,0,0,0,
10,"Moreover, despite a lack of consensus on its theoretical underpinnings , rapid automatized naming (RAN)—the ability to name fast highly familiar stimuli, such as letters, digits, and colors—has been consistently shown to be related to word reading.",0,0,0,0,0,0,0,0,0,0,0,
11,"In addition to metalinguistic awareness and RAN, another body of research has shown that a person’s short-term memory (STM) capacity is related to word reading as well .",0,0,0,0,0,0,0,0,0,0,0,
12,"Furthermore, individuals with dyslexia have weaker STM than those without dyslexia .",0,0,0,0,0,0,0,0,0,0,0,
13,STM refers to the ability to hold a small amount of information passively and reproduce it in a sequential manner .,0,0,0,0,0,0,0,0,0,0,0,
14,"Depending on theoretical conceptualization, STM is considered as a subset of the working memory–capturing phonological loop or as a separate entity from working memory.",0,0,0,0,0,0,0,0,0,0,0,
15,STM is critical to word reading because it constrains the extent to which phonological and orthographic information can be processed .,0,0,0,0,0,0,0,0,0,0,0,
16,"Despite clear evidence about the importance of metalinguistic awareness, RAN, and STM in word reading, however, our understanding is limited about the nature of relationships among these predictors and their relationships to word reading.",0,0,0,0,0,0,0,0,0,0,0,
17,"This is an important question because STM has been shown to be related to metalinguistic awareness and RAN, in addition to word reading.",0,0,0,0,0,0,0,0,0,0,0,
18,"STM has weak to fairly strong relationships with phonological awareness and with RAN .Other studies have suggested weak relationships of STM to morphological awareness and orthographic awareness.The relationship of STM to word reading, and to other predictors of wording, behooves us to unpack the nature of relationships among predictors (STM, metalinguistic awareness, and RAN), whether STM is directly related to word reading over and above metalinguistic awareness and RAN or its role in word reading is predominantly indirect via metalinguistic awareness and RAN.",0,0,0,0,0,0,0,0,0,0,0,
19,"The aim of the present study was to expand our understanding about the nature of the relationships of STM to metalinguistic (i.e., phonological, morphological, and orthographic), awareness, RAN, and word reading.",0,0,0,0,0,0,0,0,0,0,0,
20,"We hypothesized that STM is a foundational cognitive capacity that is necessary for metalinguistic awareness and RAN as well as for word reading because they require temporary storage to process phonological, semantic, and orthographic information (see Note 2).",0,0,0,0,0,0,0,0,0,0,0,
21,We examined two alternative ways that STM can contribute to word reading.,0,0,0,0,0,0,0,0,0,0,0,
22,"In the first model (see Figure 1a), STM was hypothesized to influence word reading indirectly via metalinguistic awareness and RAN.",0,0,0,0,0,0,0,0,0,0,0,
23,"In other words, metalinguistic awareness and RAN were hypothesized to completely mediate the relationship of STM to word reading (a complete mediation model).",0,0,0,0,0,0,0,1,0,0,0,
24,The complete mediation model is based on previous empirical findings.,0,0,0,0,0,0,0,1,0,0,0,
25,"Children’s memory (composed of STM and working memory tasks) in kindergarten was not independently related to word reading in Grade 1 after accounting for phonological awareness, RAN, vocabulary, and word reading in kindergarten .",0,0,0,0,0,0,0,0,0,0,0,
26,"Furthermore, STM was not related to word reading after accounting for phonological awareness and orthographic awareness for children in Grades 1 to 3 .",0,0,0,0,0,0,0,0,0,0,0,
27,"However, evidence also indicates a potential direct relationship of STM to word reading.",0,0,0,0,0,0,0,0,0,0,0,
28,"STM was related to word reading after accounting for phonological awareness , phonological awareness and RAN , RAN, and morphological awareness , and nonverbal reasoning, vocabulary, letter-name knowledge, and phonological awareness .",0,0,0,0,0,0,0,0,0,0,0,
29,"Therefore, an alternative direct and indirect relationships model was tested (see Figure 1b).",0,0,0,0,0,0,0,0,0,0,0,
30,"In this model, STM is related to word reading directly as well as indirectly via metalinguistic awareness and RAN.",0,0,0,0,0,0,0,0,0,0,0,
31,Black lines represent predictive relations whereas gray lines with two-sided arrows represent correlations.,0,0,0,0,0,0,0,0,0,0,0,Two alternative models.
32,(a) Indirect relation (complete mediation) model.,0,0,0,0,0,0,0,1,0,0,0,
33,(b) Direct and indict relations (partial mediation) model.,0,0,0,0,0,0,0,0,0,0,0,
