Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,"Dupuytren's disease limits hand function, diminishes the quality of life, and may ultimately disable the hand.",0,0,0,0,0,0,0,0,0,0,0,BACKGROUND
1,"Surgery followed by hand therapy is standard treatment, but it is associated with serious potential complications.",0,0,0,0,0,0,0,0,0,0,1,
2,"Injection of collagenase clostridium histolyticum, an office-based, nonsurgical option, may reduce joint contractures caused by Dupuytren's disease.",0,0,0,0,0,0,0,0,0,0,0,
3,"We enrolled 308 patients with joint contractures of 20 degrees or more in this prospective, randomized, double-blind, placebo-controlled, multicenter trial.",0,0,0,0,0,0,0,0,0,0,0,METHODS
4,The primary metacarpophalangeal or proximal interphalangeal joints of these patients were randomly assigned to receive up to three injections of collagenase clostridium histolyticum (at a dose of 0.58 mg per injection) or placebo in the contracted collagen cord at 30-day intervals.,0,1,0,0,0,0,0,0,0,0,0,
5,"One day after injection, the joints were manipulated.",0,0,0,0,0,0,0,0,0,0,0,
6,The primary end point was a reduction in contracture to 0 to 5 degrees of full extension 30 days after the last injection.,0,0,0,0,0,0,0,0,0,0,0,
7,"Twenty-six secondary end points were evaluated, and data on adverse events were collected.",0,0,0,0,0,0,0,0,0,0,0,
8,Collagenase treatment significantly improved outcomes.,0,0,0,0,0,0,0,0,0,0,0,RESULTS
9,"More cords that were injected with collagenase than cords injected with placebo met the primary end point (64.0% vs. 6.8%, P<0.001), as well as all secondary end points (P≤0.002).",0,0,0,0,0,0,0,0,0,0,0,
10,"Overall, the range of motion in the joints was significantly improved after injection with collagenase as compared with placebo (from 43.9 to 80.7 degrees vs. from 45.3 to 49.5 degrees, P<0.001).",0,0,0,0,0,0,0,0,0,0,0,
11,"The most commonly reported adverse events were localized swelling, pain, bruising, pruritus, and transient regional lymph-node enlargement and tenderness.",0,0,0,0,0,0,0,0,0,0,0,
12,Three treatment-related serious adverse events were reported: two tendon ruptures and one case of complex regional pain syndrome.,0,0,0,0,0,0,0,0,0,0,0,
13,"No significant changes in flexion or grip strength, no systemic allergic reactions, and no nerve injuries were observed.",0,0,0,0,0,0,0,0,0,0,0,
14,Collagenase clostridium histolyticum significantly reduced contractures and improved the range of motion in joints affected by advanced Dupuytren's disease.,0,0,0,0,0,0,0,0,0,0,0,CONCLUSIONS
15,"upuytren's disease, a progressive genetic disorder of pathologic collagen production and deposition, begins with palpable nodules in the palm.Later, pathologic collagen cords form, extend longitudinally, thicken, and shorten, causing flexion contractures of the joints, which can severely limit hand function.",0,0,0,0,0,0,0,0,0,0,0,
16,"Contractures typically affect the metacarpophalangeal joint, the proximal interphalangeal joint, or both.",0,0,0,0,0,0,0,0,0,0,0,
17,The ring and little fingers are most commonly affected.,0,0,0,0,0,0,0,0,0,0,0,
18,"Dupuytren's disease occurs in all racial and ethnic groups, but the incidence of this disease is highest among people of northern European descent.The estimated global prevalence among whites is 3 to 6%.Dupuytren's disease is more common in men than in women,increases in incidence with advancing age,and has been associated with smoking,alcoholism,diabetes, epilepsy, and human immunodeficiency virus infection.",0,0,0,1,0,0,0,0,0,0,0,
19,"The standard of care for Dupuytren's disease is surgery — open fasciectomy(the most common procedure),percutaneous or open fasciotomy,or needle fasciotomy.Surgery is recommended in patients with functional impairment and metacarpophalangeal-joint contractures of 30 degrees or more.For patients with proximal-interphalangeal-joint contractures, recommendations vary and are based on quantitative and qualitative assessments.No effective pharmacotherapy exists.",0,0,0,0,0,0,0,0,0,0,1,
20,"Collagenase clostridium histolyticum, which lyses collagen and leads to disruption of contracted cords,is a new, office-based, minimally invasive, nonsurgical, investigational option for the treatment of advanced Dupuytren's disease.",0,0,0,0,0,0,0,0,0,0,0,
21,Treatment does not require anesthesia.,0,0,0,0,0,0,0,0,0,0,0,
