Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,"Low-concentration atropine is an emerging therapy for myopia progression, but its efficacy and optimal concentration remain uncertain.",0,0,0,0,0,0,0,0,0,0,0
1,"Our study aimed to evaluate the efficacy and safety of low-concentration atropine eye drops at 0.05%, 0.025%, and 0.01% compared with placebo over a 1-year period.",0,0,0,0,0,0,0,0,0,0,0
2,"Randomized, placebo-controlled, double-masked trial.",0,0,0,0,0,0,0,0,0,0,0
3,A total of 438 children aged 4 to 12 years with myopia of at least −1.0 diopter (D) and astigmatism of −2.5 D or less.,0,0,0,0,0,0,0,0,0,0,0
4,"Participants were randomly assigned in a 1:1:1:1 ratio to receive 0.05%, 0.025%, and 0.01% atropine eye drops, or placebo eye drop, respectively, once nightly to both eyes for 1 year.",1,1,1,1,1,1,1,0,0,0,0
5,"Cycloplegic refraction, axial length (AL), accommodation amplitude, pupil diameter, and best-corrected visual acuity were measured at baseline, 2 weeks, 4 months, 8 months, and 12 months.",1,0,1,1,1,1,1,0,0,0,0
6,Visual Function Questionnaire was administered at the 1-year visit.,1,0,1,1,1,1,1,0,0,0,0
7,"Changes in spherical equivalent (SE) and AL were measured, and their differences among groups were compared using generalized estimating equation.",0,0,0,0,0,0,0,0,0,0,0
8,"After 1 year, the mean SE change was −0.27±0.61 D, −0.46±0.45 D, −0.59±0.61 D, and −0.81±0.53 D in the 0.05%, 0.025%, and 0.01% atropine groups, and placebo groups, respectively (P < 0.001), with a respective mean increase in AL of 0.20±0.25 mm, 0.29±0.20 mm, 0.36±0.29 mm, and 0.41±0.22 mm (P < 0.001).",0,0,0,0,0,0,0,1,0,1,0
9,"The accommodation amplitude was reduced by 1.98±2.82 D, 1.61±2.61 D, 0.26±3.04 D, and 0.32±2.91 D, respectively (P < 0.001).",0,0,0,0,0,0,0,1,0,1,0
10,"The pupil sizes under photopic and mesopic conditions were increased respectively by 1.03±1.02 mm and 0.58±0.63 mm in the 0.05% atropine group, 0.76±0.90 mm and 0.43±0.61 mm in the 0.025% atropine group, 0.49±0.80 mm and 0.23±0.46 mm in the 0.01% atropine group, and 0.13±1.07 mm and 0.02±0.55 mm in the placebo group (P < 0.001).",0,0,0,0,0,0,0,1,0,1,0
11,Visual acuity and vision-related quality of life were not affected in each group.,0,0,0,0,0,0,0,1,0,1,0
12,"The 0.05%, 0.025%, and 0.01% atropine eye drops reduced myopia progression along a concentration-dependent response.",0,0,0,0,0,0,0,0,0,0,0
13,All concentrations were well tolerated without an adverse effect on vision-related quality of life.,0,0,0,0,0,0,0,0,0,0,0
14,"Of the 3 concentrations used, 0.05% atropine was most effective in controlling SE progression and AL elongation over a period of 1 year.",0,0,0,0,0,0,0,0,0,0,0
15,"Myopia is the most common ocular disorder worldwide with increasing prevalence over the past decades, predominantly in East Asia.",0,0,0,0,0,0,0,0,0,0,0
16,Its prevalence in young adults has been reported to be 96.5% in Korean military conscripts and 94.9% in university students in China.,0,0,0,0,0,0,0,0,0,0,0
17,"It is predicted that approximately half of the world’s population will be myopic by 2050, with as much as 10% being highly myopic.",0,0,0,0,0,0,0,0,0,0,0
18,"Notably, high myopia is associated with excessive eyeball growth leading to sight-threatening complications, including presenile cataract, glaucoma, retinal detachment, choroidal neovascularization, myopic macular degeneration, and macular hemorrhage.Thus, myopia is a major public health concern, posing a heavy health and economic burden to the society.",0,0,0,0,0,0,0,0,0,0,0
19,Finding an effective and safe method to prevent myopia progression is important.,0,0,0,0,0,0,0,0,0,0,0
20,"Atropine eye drops, a nonselective muscarinic antagonist, have been used for myopia control for some years.",0,0,0,0,0,0,0,0,0,0,0
21,"In a randomized controlled trial involving 400 children aged 6 to 12 years, Atropine for the Treatment of Myopia 1 (ATOM 1), it was found that over a 2-year period, atropine 1% eye drops slowed myopia progression to −0.28±0.92 diopters (D), compared with −1.20±0.69 D in the placebo group, with a 77% reduction in myopia progression with no axial elongation.",0,0,0,0,0,0,0,0,0,0,0
22,"However, the associated blurred near vision, photophobia, and risk of increased ultraviolet exposure often deter parents from widely adopting the treatment.",0,0,0,0,0,0,0,0,0,0,0
23,"Recently, lower-concentration atropine eye drops have been found to be effective in slowing myopia progression.",0,0,0,0,0,0,0,0,0,0,0
24,"In the ATOM 2 trial, 0.5%, 0.1%, and 0.01% atropine slowed myopia progression to −0.3±0.60 D, −0.38±0.60 D, and −0.49±0.63 D, respectively, over 2 years.",0,0,0,0,0,0,0,0,0,0,0
25,"With fewer side effects and rebound after drop cessation, the authors suggested that the low concentration of 0.01% atropine has a better treatment-to–side effect ratio.",0,0,0,0,0,0,0,0,0,0,0
26,"However, the study was limited by the lack of a placebo control group.16 Furthermore, axial length (AL) elongation in the 0.01% group remained significant (0.41±0.32 mm/2 years), rendering an uncertain role of low-concentration atropine in myopia control.",0,0,0,0,0,0,0,0,0,0,0
27,"Nevertheless, a recent American Academy of Ophthalmology report and other retrospective studies supported the use of low-concentration atropine to prevent myopia progression.",0,0,0,0,0,0,0,0,0,0,0
28,"Although concentration-dependent responses were evident in higher-concentration atropine, whether the same occurs in lower concentration has to be affirmed.",0,0,0,0,0,0,0,0,0,0,0
29,"In a meta-analysis reported in 2016 that included 7 studies of high, moderate, and low concentrations of atropine, atropine was efficacious in slowing myopia progression, but with no concentration-dependent effect.",0,0,0,0,0,0,0,0,0,0,0
30,"Likewise, another meta-analysis of 19 studies suggested the efficacy of atropine is concentration independent, whereas the adverse effects are concentration dependent.",0,0,0,0,0,0,0,0,0,0,0
31,Some important questions on low-concentration atropine for myopia control are still to be answered: (1) Does low-concentration atropine prevent myopia progression when compared with the placebo group?,0,0,0,0,0,0,0,0,0,0,0
32,(2) Does the effect vary along a concentration-dependent response?,0,0,0,0,0,0,0,0,0,0,0
33,(3) What is the optimal concentration that provides the best efficacy and safety?,0,0,0,0,0,0,0,0,0,0,0
34,"Thus, we have conducted the Low-concentration Atropine for Myopia Progression (LAMP) study, which is a randomized placebo-controlled, double-masked trial, to evaluate the efficacy and safety of low-concentration atropine eye drops at levels of 0.05%, 0.025%, and 0.01%.",0,0,0,0,0,0,0,0,0,0,0
35,The LAMP study comprises 4 phases.,0,0,0,0,0,0,0,0,0,0,0
36,"Phase 1 (1-year period) is a treatment phase of 0.05%, 0.025%, and 0.01% atropine and placebo groups for 1 year.",0,0,0,0,0,0,0,0,0,0,0
