Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Background/aims: To determine the medium-term effect of travoprost on the daytime intraocular pressure (IOP) of patients with normal tension glaucoma (NTG),0,0,0,0,N,0,0,N,0,0,0
1,"Methods: Newly diagnosed NTG patients underwent baseline, daytime, hourly IOP phasing.",0,0,0,0,N,0,0,N,0,0,0
2,Patients were randomised to either treatment or no treatment (control).,0,1,1,0,N,0,0,N,0,0,0
3,Treatment comprised once daily topical travoprost 0.004%.,0,0,0,0,N,0,0,N,0,0,0
4,"After 6 months, the participants underwent their second IOP phasing.",0,0,0,0,N,0,0,N,0,0,0
5,Results: Data from 88 participants were analysed—54 were randomised to treatment and 34 to the control group.,0,0,0,0,N,0,0,N,0,0,0
6,The mean duration of treatment was 6 months.,0,0,0,0,N,0,0,N,0,0,0
7,"The average, maximum and minimum diurnal IOPs for treated patients were statistically significantly lower than for control patients at follow-up (p<0.001).",0,0,0,0,N,0,0,N,0,1,0
8,"When compared with baseline IOP, the travoprost treated group demonstrated a decrease of 16.1%, 13.5% and 16.7% in the average IOP, maximum IOP, and minimum IOP respectively.",0,0,0,0,N,0,0,N,0,1,0
9,"Of those treated, about one-third achieved a decrease in average IOP of at least 20%; only about one-tenth achieved a reduction of at least 30%.",0,0,0,0,N,0,0,N,0,1,0
10,Conclusion: Travoprost monotherapy had a sustained hypotensive effect in NTG and achieved a reasonable or good response (>20% reduction in average IOP) in 32.9% of treated eyes.,0,0,0,0,N,0,0,N,0,0,0
11,"However, in the majority of eyes with NTG, travoprost monotherapy appeared unable to produce the desirable 30% reduction in average IOP.",1,0,0,0,N,0,0,N,0,0,0
12,The benefits of intraocular pressure (IOP) lowering in normal tension glaucoma (NTG) are less evident compared with high tension primary open angle glaucoma (POAG) since IOP-independent aetiological factors play a role in NTG.,0,0,0,0,N,0,0,N,0,0,0
13,"However, the Collaborative Normal-Tension Glaucoma Study (CNTGS) has shown that IOP plays an important role in NTG and that a 30% IOP reduction can slow the rate of visual field loss.",0,0,0,0,N,1,0,N,0,0,0
14,"For many patients with NTG, filtration surgery can reduce IOP by 30% but is not risk-free.",0,0,0,0,N,0,0,N,0,0,0
15,"To date, there has been little published relating to prostaglandins in the treatment of NTG.",0,0,0,0,N,0,0,N,0,0,0
16,"Thus, the present randomised controlled trial (RCT) was conducted to assess the medium-term ocular hypotensive effect of travoprost monotherapy in newly diagnosed NTG.",0,0,1,0,N,0,1,N,0,0,0
17,A secondary aim was to identify ocular or systemic factors that were associated with responsiveness to therapy.,0,0,0,0,N,0,0,N,1,0,0
18,"The present study was a prospective, randomised, controlled, assessor-blinded clinical trial.",0,0,0,0,N,0,1,N,0,0,0
19,"From July 2004 to October 2005, new patients with NTG, attending the Norfolk & Norwich University Hospital glaucoma clinic, were invited to take part.",0,0,0,0,N,0,0,N,0,0,0
20,"All patients underwent a full ophthalmic examination including visual acuity, refraction, visual field (Humphrey 24-2 SITA-Standard, Carl Zeiss Meditec, Dublin, CA), slit-lamp biomicroscopy, and pachymetry (Optikon 2000 S.p.A, Altair, Rome) to measure central corneal thickness (CCT).",0,0,0,0,N,0,0,N,0,0,0
21,A diagnosis of NTG was made if the following criteria were fulfilled:,0,0,0,0,N,0,0,N,0,0,0
22,"glaucomatous optic disc changes and visual field defects characteristic of glaucoma (as defined by the CNTGS3) present in one or both eyes that were reliable (<15% false positives, <20% false negatives and <15% fixation losses);",1,0,0,0,N,0,0,N,0,0,0
23,open drainage angles at gonioscopy;,0,0,0,0,N,0,0,N,0,0,0
24,"IOP ⩽22 mm Hg in both eyes during daytime IOP phasing, one spike of up to 24 mm Hg being allowed.",1,0,0,0,N,0,0,N,0,0,0
25,"Exclusion criteria included fixation-threatening or symptomatic visual field defects, previous intraocular surgery, use of systemic medications with potential effects on visual field, and a previous history of systemic/ocular pathology that may have affected the optic disc, visual field or IOP.",0,0,0,0,N,0,0,N,0,0,0
26,"Patients on systemic ß-blockers were not excluded if treatment had been started before enrolment into the study, and the dosage remained stable throughout the study duration.",0,0,0,0,N,0,0,N,0,0,0
27,"For patients with unilateral NTG, only the affected eye was included.",0,0,0,0,N,0,0,N,0,0,0
28,"Demographic data collected included age, gender, ethnicity, family history of glaucoma, previous medical/ophthalmic history and smoking/drug history.",0,0,0,0,N,0,0,N,0,0,0
29,"Following the confirmed diagnosis of NTG at the baseline session of IOP phasing, subjects were randomised into either the treatment or control group.",0,0,1,1,N,0,0,N,0,0,0
30,"The randomisation process used 100 sealed envelopes, each containing a patient number and “therapy”—travoprost (n = 60) or no treatment (n = 40).",0,0,1,0,N,0,0,N,0,0,0
31,Treatment consisted of one drop of travoprost 0.004% administered every night at 21.00–23.00.,0,0,0,0,N,0,0,N,0,0,0
32,"Patients in the control group were untreated, as were the unaffected eyes of those treated patients with unilateral NTG.",0,0,0,0,N,0,0,N,0,0,0
33,"After a minimum period of 5.6 months, each study patient underwent a second session of daytime IOP phasing.",0,0,0,0,N,0,0,N,0,0,0
34,"At both periods of phasing, the IOP was measured hourly (08:00–17:00) to give a total of 10 readings for each session.",0,0,0,0,N,0,0,N,0,0,0
35,"A single observer (JPK) performed Goldmann applanation tonometry, and both he and his assisting specialist nurse were blinded to treatment status.",0,0,0,0,N,0,0,N,0,0,0
36,"For each IOP reading, the assistant set the tonometer dial to a random position between 8 and 24 mm Hg, prior to the observer performing tonometry.",0,0,0,0,N,0,0,N,0,0,0
37,The primary efficacy endpoint was the average value of the 10 IOP readings.,0,0,0,0,N,0,0,N,0,0,0
38,The maximum and minimum values and the IOP range were included as secondary endpoints.,0,0,0,0,N,0,0,N,0,0,0
39,"The study was calculated to have a 90% power to detect a 2 mm Hg difference in the mean average IOP between the two randomised groups, assuming a standard deviation of 2.5 mm Hg and an α value of 0.05, with the significance level set at 5%.",0,0,0,0,N,0,0,N,0,0,0
40,Descriptive statistics were used to compare the two groups at baseline.,0,0,0,0,N,0,0,N,0,0,0
41,"At follow-up, inter-group differences were analysed using a two-sample t test.",0,0,0,0,N,0,0,N,0,0,0
42,A 95% CI was constructed for the difference in means.,0,0,0,0,N,0,0,N,0,0,0
43,"A general linear model (GLM) was used to adjust for baseline values, CCT and any between-group disparities at baseline.",0,0,0,0,N,0,0,N,0,0,0
44,A 95% CI was constructed for the adjusted difference in means.,0,0,0,0,N,0,0,N,0,0,0
45,A further analysis was performed using a generalised estimating equation (GEE).,0,0,0,0,N,0,0,N,0,0,0
46,The GEE was similar in nature to the GLM and included the same variables for adjustment.,0,0,0,0,N,0,1,N,0,0,0
47,"However, the GEE approach “adjusted” for the correlation in IOP between eyes within the same subject.",0,0,0,0,N,0,0,N,0,0,0
48,"An intention-to-treat approach was adopted, and the subjects were analysed according to their randomised group.",0,0,0,0,N,0,0,N,1,0,0
49,A more conservative analysis was performed in which baseline IOP values were used to impute the missing data for those subjects lost to follow-up.,1,0,0,0,N,0,0,N,0,0,0
50,"In addition, a secondary analysis investigated possible treatment effect modifiers by adding an interaction term (an interaction between treatment and putative modifier) into the GLM.",0,0,0,0,N,0,0,N,0,0,0
51,"Finally, a principal-components analysis (PCA) was performed to examine patterns in IOP over the 10 h of follow-up, based upon the correlation matrix.",0,0,0,0,N,0,0,N,0,0,0
52,Those components accounting for >5% of the total variation were considered “important” and were investigated further.,0,0,0,0,N,0,0,N,0,0,0
53,Study approval was obtained from the Huntingdon Local Research Ethics and the East Norfolk and Waveney Research Governance committees.,0,0,0,0,N,0,0,N,0,0,0
54,The study was conducted in accordance with the tenets of the Declaration of Helsinki.,0,0,0,0,N,0,0,N,0,0,0
55,Informed consent was obtained from all participants.,0,0,0,0,N,0,0,N,0,0,0
56,"Eighty-eight newly diagnosed NTG patients were recruited—54 were randomised into the treatment group, and 34 were randomised into the control group.",0,0,0,0,N,0,0,N,0,0,0
57,"Generally, the two groups were similar at baseline with respect to demography (table 1), although more of the control group were smokers (21% vs 13%), and more of the travoprost group had asthma/COPD (22% vs 9%).",0,0,0,0,N,0,0,N,0,0,0
58,Both of these variables were used for adjustment in the GLM.,0,0,0,0,N,0,0,N,0,0,0
59,"Demographic details, medical history and drug history of the travoprost-treated and control-group patients",0,0,0,0,N,0,0,N,0,0,0
