Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Objectives</h3><p>The discovery of the blue lightsensitive retinal photoreceptor responsible for signaling daytime to the brain suggested that light to the circadian system could be inhibited by using blue‐blocking orange tinted glasses.,0,0,N,0,0,0,N,0,0,0,0
1,Blue‐blocking (</p>BB<p>) glasses are a potential treatment option for bipolar mania.,0,0,N,0,0,0,N,0,0,0,0
2,We examined the effectiveness of </p>BB<p> glasses in hospitalized patients with bipolar disorder in a manic state.,0,0,N,0,0,0,N,0,0,0,0
3,"Methods</h3><p>In a single‐blinded, randomized, placebo‐controlled trial (</p>RCT<p>), eligible patients (with bipolar mania; age 18–70 years) were recruited from five clinics in Norway.",0,0,N,0,0,0,N,0,0,0,0
4,"Patients were assigned to </p>BB<p> glasses or placebo (clear glasses) from 6 p.m. to 8 a.m. for 7 days, in addition to treatment as usual.",0,0,N,0,0,0,N,0,0,0,0
5,Symptoms were assessed daily by use of the Young Mania Rating Scale (</p>YMRS<p>).,0,0,N,0,0,0,N,0,0,0,0
6,"Motor activity was assessed by actigraphy, and compared to data from a healthy control group.",0,0,N,0,0,0,N,0,0,0,0
7,Wearing glasses for one evening/night qualified for inclusion in the intention‐to‐treat analysis.,0,0,N,0,0,0,N,0,0,0,0
8,"Results</h3><p>From February 2012 to February 2015, 32 patients were enrolled.",0,0,N,0,0,0,N,0,0,0,0
9,"Eight patients dropped out and one was excluded, resulting in 12 patients in the </p>BB<p> group and 11 patients in the placebo group.",0,0,N,0,0,0,N,0,0,0,0
10,"The mean decline in </p>YMRS<p> score was 14.1 [95% confidence interval (</p>CI<p>): 9.7–18.5] in the </p>BB<p> group, and 1.7 (95% </p>CI<p>: −4.0 to 7.4) in the placebo group, yielding an effect size of 1.86 (Cohen's <span class=""italic"">d</span>).",0,0,N,0,0,0,N,0,0,0,0
11,"In the </p>BB<p> group, one patient reported headache and two patients experienced easily reversible depressive symptoms.",0,0,N,0,0,0,N,0,0,0,0
12,Conclusions</h3><p>This </p>RCT<p> shows that </p>BB<p> glasses are effective and feasible as add‐on treatment for bipolar mania.,0,0,N,0,0,0,N,0,0,0,0
13,"Bipolar disorder is a serious mental illness with a prevalence of approximately 1% <a href=""#bdi12390-bib-0001"">1</a>.",0,0,N,0,0,0,N,0,0,0,0
14,Bipolar I disorder is characterized by manic and depressive mood swings.,0,0,N,0,0,0,N,0,0,0,0
15,"Patients in an episode of mania present with symptoms of elevated mood, irritability, increased energy, risk‐taking behaviour, sleep disturbances, and changes in thoughts and perception, sometimes to the level of psychosis.",0,0,N,0,0,0,N,0,0,0,0
16,"Patients with bipolar disorder have the highest suicide rate (20%) amongst all those with psychiatric disorders <a href=""#bdi12390-bib-0002"">2</a>.",0,0,N,0,0,0,N,0,0,0,0
17,"Manic episodes are associated with a particularly high risk of injury and death from accidents, as well as social, economic and professional damage <a href=""#bdi12390-bib-0003"">3</a>.",0,0,N,0,0,0,N,0,0,0,0
18,"A full‐blown psychotic mania also increases the risk of a subsequent depressive episode <a href=""#bdi12390-bib-0004"">4</a>, <a href=""#bdi12390-bib-0005"">5</a>.",0,0,N,0,0,0,N,0,0,0,0
19,Effective treatment of manic episodes is therefore of high clinical importance.,0,0,N,0,0,0,N,0,0,0,0
20,"Current treatment of bipolar mania rests heavily on the use of mood‐stabilizing and antipsychotic agents, the effects of which are slow in onset.",0,0,N,0,0,0,N,0,0,0,0
21,"The duration of manic episodes is several weeks on average <a href=""#bdi12390-bib-0006"">6</a>, <a href=""#bdi12390-bib-0007"">7</a>.",0,0,N,0,0,0,N,0,0,0,0
22,This fact alone is a strong indication that the current treatment options do not target the most elemental mania‐sustaining mechanisms.,0,0,N,0,0,0,N,0,0,0,0
23,"Recent research supports the common clinical experience that bipolar episodes are provoked by changes in light conditions <a href=""#bdi12390-bib-0008"">8</a>, <a href=""#bdi12390-bib-0009"">9</a>.",0,0,N,0,0,0,N,0,0,0,0
24,"Also, there is supporting evidence for seasonality in bipolar disorder, and symptoms of bipolar disorder are closely linked to abnormal circadian rhythms <a href=""#bdi12390-bib-0010"">10</a>, <a href=""#bdi12390-bib-0011"">11</a>.",0,0,N,0,0,0,N,0,0,0,0
25,"The light/dark cycle is the strongest synchronizing environmental signal to the ‘master clock’ of circadian rhythms, the suprachiasmatic nucleus (SCN) located in the hypothalamus.",0,0,N,0,0,0,N,0,0,0,0
26,"Light through the eye signals daytime to the SCN, which in turn inhibits production of the ‘dark hormone’ melatonin in the pineal gland <a href=""#bdi12390-bib-0012"">12</a>.",0,0,N,0,0,0,N,0,0,0,0
27,Dark therapy (DT) aims to synchronize circadian rhythms by placing patients with mania in a completely dark room for 14 hours during the night.,0,0,N,0,0,0,N,0,0,0,0
28,"DT has been described to have striking effects in two case reports and one pilot study <a href=""#bdi12390-bib-0013"">13</a>, <a href=""#bdi12390-bib-0014"">14</a>, <a href=""#bdi12390-bib-0015"">15</a>.",0,0,N,0,0,0,N,0,0,0,0
29,"However, total darkness provides a broad range of sensory deprivation that may cause serious adherence problems, particularly for patients in a manic state.",0,0,N,0,0,0,N,0,0,0,0
30,"During the last three decades, a specialized retinal ganglion cell type responsible for detecting and conveying the daylight signal to the brain has been identified and characterized.",0,0,N,0,0,0,N,0,0,0,0
31,"These cells, termed intrinsically photo‐responsive retinal ganglion cells (ipRGCs), contain the blue light‐sensitive photo‐pigment melanopsin <a href=""#bdi12390-bib-0016"">16</a>.",0,0,N,0,0,0,N,0,0,0,0
32,"In addition to direct signalling of the light/dark status of the environment via ipRGC‐SCN projections, ipRGCs connect with several other regions of the brain, including the limbic system, striatum and brain stem <a href=""#bdi12390-bib-0016"">16</a>.",0,0,N,0,0,0,N,0,0,0,0
33,"Aberrant light conditions have been demonstrated to affect mood and cognition both through the fast‐acting direct pathways in the ipRGC circuits and indirectly via effects on circadian rhythms and sleep <a href=""#bdi12390-bib-0016"">16</a>.",0,0,N,0,0,0,N,0,0,0,0
34,The fact that a narrow spectrum of light (blue light) constitutes the daylight signal can be exploited in a therapeutic setting.,0,0,N,0,0,0,N,0,0,0,0
35,Preventing blue light from entering the eye has been demonstrated to create a state of virtual darkness in the brain.,0,0,N,0,0,0,N,0,0,0,0
36,"Wearing orange glasses (blue‐blockers) in white‐light environments <a href=""#bdi12390-bib-0017"">17</a>, <a href=""#bdi12390-bib-0018"">18</a>, or using light during the night‐time without wavelengths below 530 nm <a href=""#bdi12390-bib-0019"">19</a>, has been shown to preserve melatonin production, similar to the melatonin profile for subjects in darkness.",0,0,N,0,0,0,N,0,0,0,0
37,"In a 21‐patient case series describing euthymic patients with bipolar disorder wearing orange glasses in the evening, 50% of the patients reported improved sleep during the intervention <a href=""#bdi12390-bib-0020"">20</a>.",0,0,N,0,0,0,N,0,0,0,0
38,"Similar findings have been reported in one patient with schizoaffective disorder <a href=""#bdi12390-bib-0021"">21</a>, in one patient with mania <a href=""#bdi12390-bib-0022"">22</a>, and in one patient with bipolar II disorder <a href=""#bdi12390-bib-0023"">23</a>.",0,0,N,0,0,0,N,0,0,0,0
39,"In this RCT, we examined the effectiveness and feasibility of blue‐blocking (BB) glasses as an add‐on treatment in reducing symptoms of mania in hospitalized patients with bipolar disorder.",0,0,N,0,0,0,N,0,0,0,0
40,"The main hypotheses were: BB is effective in treating manic symptoms and, furthermore, BB is feasible as a treatment for patients in a manic episode.",0,0,N,0,0,0,N,0,0,0,0
41,The primary outcome was change in manic symptoms.,0,0,N,0,0,0,N,0,0,0,0
42,The secondary outcome was change in motor activity.,0,0,N,0,0,0,N,0,0,0,0
43,"Finally, the feasibility of BB was assessed through a patient experience self‐report form and monitoring of side effects.",0,0,N,0,0,0,N,0,0,0,0
44,The study was a multicentre randomized placebo‐controlled single‐blinded study.,0,0,N,0,0,0,N,0,0,0,0
45,"Patients were recruited from five hospitals in the southwest of Norway, latitude 58–59′N.",0,0,N,0,0,0,N,0,0,0,0
46,"Patients were recruited from Valen Hospital and Folgefonn District Hospital from 1 February 2012, from Haugesund Hospital and Haugaland District Hospital from 20 August 2012, and from Stavanger University Hospital from 20 August 2014.",0,0,N,0,0,0,N,0,0,0,0
47,Healthy controls were recruited from the same locations and in the same periods of time as the patients.,0,0,N,0,0,0,N,0,0,0,0
48,The study was terminated on 15 February 2015.,0,0,N,0,0,0,N,0,0,0,0
49,"Eligible patients were those admitted to hospital with manic symptoms and bipolar disorder according to the Diagnostic and Statistical Manual of Mental Disorders, 4<sup>th</sup> edition, Text Revision (DSM‐IV‐TR) criteria <a href=""#bdi12390-bib-0024"">24</a>, and aged 18–70 years.",0,0,N,0,0,0,N,0,0,0,0
50,"Exclusion criteria were previous knowledge of BB glasses, not consenting to participate, daily use of beta blockers, nonsteroidal anti‐inflammatory drugs (NSAIDs) or calcium antagonists, and severe eye disease or traumatic injury affecting both eyes.",0,0,N,0,0,0,N,0,0,0,0
51,"In the case of withdrawal symptoms from any drug or alcohol at the time of admission, the start of the intervention was delayed until withdrawal symptoms had ceased.",0,0,N,0,0,0,N,0,0,0,0
52,Recruiting doctors were not involved in the ordinary treatment of the participants.,0,0,N,0,0,0,N,0,0,0,0
53,Inclusion criteria for healthy controls were age 18–70 years and written informed consent to participation.,0,0,N,0,0,0,N,0,0,0,0
54,"Exclusion criteria were diagnosis of bipolar disorder and previous or current night‐shift work, and were otherwise the same as for patients.",0,0,N,0,0,0,N,0,0,0,0
55,Previous knowledge of BB glasses was not an exclusion criterion for healthy controls.,0,0,N,0,0,0,N,0,0,0,0
