Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,The objective of this study was to evaluate the efficacy and safety of giving general anesthesia without the use of any opioids either systemic or intraperitoneal in bariatric surgery.,0,0,0,N,0,0,0,0,N,0,0
1,Prospective randomized controlled trial.,1,0,0,N,0,0,0,0,N,0,0
2,Obese patients (body mass index &gt;50 Kg/m<sup>2</sup>) undergoing laparoscopic sleeve gastrectomies were recruited and provided an informed signed consent.,1,0,0,N,0,0,0,0,N,0,0
3,Patients were randomized using a computer generated randomization table to receive either opioid or non-opioid based anesthesia.,1,0,0,N,0,0,0,0,N,0,0
4,The patient and the investigator scoring patient outcome after surgery were blinded to the anesthetic protocol.,0,0,0,N,0,0,0,0,N,0,0
5,"Primary outcomes were hemodynamics in the form of “heart rate, systolic, diastolic, and mean arterial blood pressure” on induction and ½ hourly thereafter.",0,0,0,N,0,0,0,0,N,0,0
6,"Pain monitoring through visual analog scale (VAS) 30 min after recovery, hourly for 2 h and every 4 h for 24 h was also recorded.",0,0,0,N,0,0,0,0,N,0,0
7,Pain monitoring through VAS and post-operative nausea and vomiting 30 min after recovery were also recorded and finally patient satisfaction and acute pain nurse satisfaction.,0,0,0,N,0,0,0,0,N,0,0
8,There was no difference in background characteristics in both groups.,0,0,0,N,0,0,0,0,N,0,0
9,"There were no statistically significant differences in different outcomes as heart rate, mean blood pressure, O<sub>2</sub> saturation in different timings between groups at any of the determined eight time points but pain score and nurse satisfaction showed a trend to better performance with non-opioid treatment.",0,0,0,N,0,0,0,0,N,0,0
10,Nonopioid based general anesthesia for Bariatric surgery is as effective as opioid one.,0,0,0,N,0,0,0,0,N,0,0
11,There is no need to use opioids for such surgery especially that there was a trend to less pain in non-opioid anesthesia.,0,0,0,N,0,0,0,0,N,0,0
12,"Obesity is a significant health problem with clearly established health implications, including an increased risk for coronary artery disease, hypertension, dyslipidemia, diabetes mellitus, gallbladder disease, degenerative joint disease, obstructive sleep apnea, and psychosocial impairment.",0,0,0,N,0,0,0,0,N,0,0
13,"[<a href=""#ref1"">1</a>] The body mass index (BMI), calculated as the weight in kilograms divided by the height in meters squared, has been used in clinical and epidemiological studies as a predictor of health risk.",0,0,0,N,0,0,0,0,N,0,0
14,"[<a href=""#ref2"">2</a>] A BMI of 25 Kg/m<sup>2</sup> is considered normal, &gt;30 Kg/m<sup>2</sup> obese, &gt;35 Kg/m<sup>2</sup> morbidly obese and &gt;55 Kg/m<sup>2</sup> super morbidly obese.",0,0,0,N,0,0,0,0,N,0,0
15,Morbidly obese patients with BMI of ≥40 or 35 with co-morbidities are undergoing many surgical procedures for weight loss.,0,0,0,N,0,0,0,0,N,0,0
16,"[<a href=""#ref3"">3</a>]",0,0,0,N,0,0,0,0,N,0,0
17,Obese patients are notoriously known for pulmonary problems that may get worse with general anesthesia.,0,0,0,N,0,0,0,0,N,0,0
18,Opioids given intraoperatively as well as post-operatively could play a significant part in post-operative pulmonary morbidity.,0,0,0,N,0,0,0,0,N,0,0
19,"On one side, post-operative pain ranges from mild to moderate and for a short period of less than 24 h in laparoscopic surgery.",0,0,0,N,0,0,0,0,N,0,0
20,"[<a href=""#ref4"">4</a>] On the other side, opioids may not be highly effective in alleviating such pain without causing much sedation, and impending rapid recovery and early mobilization.",0,0,0,N,0,0,0,0,N,0,0
21,"Therefore, the objective of the present prospective, randomized, double-blind study was to evaluate the efficacy and safety of giving general anesthesia without the use of any opioids either systemic or intraperitoneal in bariatric surgery.",0,0,0,N,0,0,0,0,N,0,0
22,"After approval of Ethics and Research Committee of the Anesthesiology Department in Cairo University and obtaining written informed signed consent from each patient, this study has enrolled 28 obese patients (BMI &gt;50 Kg/m<sup>2</sup>) undergoing laparoscopic sleeve gastrectomy performed at Kasr El-Aini Hospital.",1,0,0,N,0,0,0,0,N,0,0
23,"Exclusion criteria were: Age &lt;18 year, a positive pregnancy test, patients with a history of drug abuse or who were dependent on opioid drugs, patients with chronic pain, or patients with severe cardiac, pulmonary, liver or neurological disease.",1,0,0,N,0,0,0,0,N,0,0
24,Patients were randomized using a computer generated randomization table to receive either opioid or non-opioid based anesthesia.,0,1,1,N,1,1,1,0,N,0,0
25,The patient and the investigator scoring patient outcome after surgery were blinded to the anesthetic protocol.,0,0,1,N,1,1,1,0,N,0,0
26,"Pre-operatively, all patients will receive Ranitidine 50 mg as H<sub>2</sub> receptor antagonist, Metoclopramide 10 mg Intra- venous (IV) and dexamethasone 8 mg IV as Post Operative Nausea and Vomitting (PONV) prophylaxis, and Midazolam 10 mg Oral for sedation.",0,0,0,N,0,0,0,0,N,0,0
27,"After proper assessment of the airway and anticipation of difficult airway, preoxygenation with 100% O<sub>2</sub> on 8 L/min for 3 min via face mask is started, patients in the non-opioid group, co-induction of Propofol 2 mg/Kg and analgesic dose of Ketamine 0.5 mg/Kg, Rocuronium 0.5 mg/Kg followed by intubation.",0,0,0,N,0,0,0,0,N,0,0
