Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,"To estimate the cost utility and cost effectiveness of long‐term, high‐intensity exercise classes compared with usual care in rheumatoid arthritis (RA) patients.",0,0,N,N,N,N,0,0,N,N,N
1,RA patients (n = 300) were randomly assigned to either exercise classes or UC; followup lasted for 2 years.,0,1,N,N,N,N,0,0,N,N,N
2,"Outcome measures were quality‐adjusted life years (QALYs) according to the EuroQol (EQ‐5D), Short Form 6D (SF‐6D), and a transformed visual analog scale (VAS) rating personal health; functional ability according to the Health Assessment Questionnaire (HAQ) and McMaster Toronto Arthritis Patient Preference Interview (MACTAR); and societal costs.",0,0,N,N,N,N,0,0,N,N,N
3,"QALYs in both randomization groups were similar according to the EQ‐5D and SF‐6D, but were in favor of usual care according to the VAS (annual difference 0.037 QALY; 95% confidence interval [95% CI] 0.002, 0.069).",0,0,N,N,N,N,0,0,N,N,N
4,"Functional ability was similar according to the HAQ, but in favor of the exercise classes according to the MACTAR (annual difference 2.9 QALY; 95% CI 0.9, 4.9).",0,0,N,N,N,N,0,0,N,N,N
5,Annual medical costs of the exercise program were estimated at €780 per participating patient (€1 ≈ $1.05).,0,0,N,N,N,N,0,0,N,N,N
6,"The increase per patient in total medical costs of physical therapy was estimated at €430 (95% CI €318, 577), and the increase in total societal costs at €602 (95% CI €−490, 1,664).",0,0,N,N,N,N,0,0,N,N,N
7,"For societal willingness‐to‐pay equal to €50,000 per QALY, usual care had better cost utility than exercise classes, and significantly so according to the VAS.",0,0,N,N,N,N,0,0,N,N,N
8,"From a societal perspective and without taking possible preventive health effects into account, long‐term, high‐intensity exercise classes provide insufficient improvement in the valuation of health to justify the additional costs.",0,0,N,N,N,N,0,0,N,N,N
9,"It has long been accepted that physical activity improves health by preventing mortality and morbidity from cardiovascular diseases, osteoporosis, anxiety, and depression .",0,0,N,N,N,N,0,0,N,N,N
10,"Increasingly, exercise programs are developed and implemented for specific patient groups.",0,0,N,N,N,N,0,0,N,N,N
11,"For rheumatoid arthritis (RA) patients, despite their increased susceptibility for the mentioned comorbidities , exercise programs have for a long time included only low‐intensity training aimed at preserving joint mobility.",0,0,N,N,N,N,0,0,N,N,N
