Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,This study examines and compares the effect of aerobic and resistance exercise on emotional and physical function among older persons with initially high or low depressive symptomatology.,0,0,N,N,N,N,N,N,0,N,N
1,"Data are from the Fitness, Arthritis and Seniors Trial, a trial among 439 persons 60 years or older with knee osteoarthritis randomized to health education (control), resistance exercise, or aerobic exercise groups.",0,0,N,N,N,N,N,N,0,N,N
2,"Depressive symptoms (assessed by the Center for Epidemiologic Studies–Depression scale) and physical function (disability, walking speed, and pain) were assessed at baseline and after 3, 9, and 18 months.",0,0,N,N,N,N,N,N,0,N,N
3,"Compared with results for the control group, aerobic exercise significantly lowered depressive symptoms over time.",0,0,N,N,N,N,N,N,0,N,N
4,No such effect was observed for resistance exercise.,0,0,N,N,N,N,N,N,0,N,N
5,The reduction in depressive symptoms with aerobic exercise was found both among the 98 participants with initially high depressive symptomatology and among the 340 participants with initially low depressive symptomatology and was the strongest for the most compliant persons.,0,0,N,N,N,N,N,N,0,N,N
6,"Aerobic and resistance exercise significantly reduced disability and pain and increased walking speed both, and to an equal extent, in persons with high depressive symptomatology and persons with low depressive symptomatology.",0,0,N,N,N,N,N,N,0,N,N
7,"THE many physical and physiological benefits of exercise for older persons have been well reported (King, Rejeski, and Buchner 1998).",0,0,N,N,N,N,N,N,0,N,N
8,"However, benefits are not restricted to physical health alone but extend to the psychological domain of health as well.",0,0,N,N,N,N,N,N,0,N,N
9,Longitudinal epidemiological studies have shown that a high level of physical activity reduces the risk of developing high depressive symptomatology over time (Farmer et al.,0,0,N,N,N,N,N,N,0,N,N
10,1988) and that this effect is not limited to individuals who have been active throughout their adult life.,0,0,N,N,N,N,N,N,0,N,N
11,"In short, physical activity seems to be an effective form of prevention for depressive symptomatology among older adults even when adopted later in life (Camacho, Roberts, Lazarus, Kaplan, and Cohen 1991).",0,0,N,N,N,N,N,N,0,N,N
12,"Physiological, biological, and psychological mechanisms have been suggested to explain the antidepressive effects of exercise (North, McCullagh, and Tran 1990).",0,0,N,N,N,N,N,N,0,N,N
13,"Evidence for a beneficial effect of exercise on psychological health has been confirmed in several experimental studies, most of which have been conducted among clinically depressed persons.",0,0,N,N,N,N,N,N,0,N,N
14,"For example, Greist and colleagues 1979, McCann and Holmes 1984, and Martinsen, Medhus, and Sandvik 1985 have shown that clinically depressed persons randomized to an exercise program were more likely to improve their depression status than those not receiving an exercise program.",0,0,N,N,N,N,N,N,0,N,N
15,Other experimental studies have shown that an exercise program appears to be at least as effective in reducing clinical depression as more conventional treatment regimens like antidepressant medication (Babyak et al.,0,0,N,N,N,N,N,N,0,N,N
16,"1999; McNeil, LeBlanc, and Joyner 1991) or psychotherapy (Freemont and Craighead 1987; Klein, Greist, and Gurman 1985).",0,0,N,N,N,N,N,N,0,N,N
17,"Also in older clinically depressed persons, evidence for an antidepressive effect of exercise is provided by controlled trials involving a resistance exercise program (Singh, Clements, and Fiatarone 1997) or an aerobic exercise program (Babyak et al.",0,0,N,N,N,N,N,N,0,N,N
18,Whether exercise improves depressive symptomatology in a general older population has been less consistently demonstrated in trials; some have been positive (Blumenthal et al.,0,0,N,N,N,N,N,N,0,N,N
19,"1991; Blumenthal, Williams, Needels, and Wallace 1982; Coyle and Santiago 1995; King, Taylor, and Haskell 1993; McMurdo and Rennie 1993; Williams and Lord 1997), whereas others have yielded null effects (Dustman et al.",0,0,N,N,N,N,N,N,0,N,N
20,1984; Emery and Gatz 1990; Jette et al.,0,0,N,N,N,N,N,N,0,N,N
21,"1996; King, Taylor, Haskell, and DeBusk 1989; McMurdo and Burnett 1992; Pierce, Madden, Siegel, and Blumenthal 1993).",0,0,N,N,N,N,N,N,0,N,N
22,"Consequently, it has been suggested that the antidepressive effect of exercise is most likely due to normalizing depressed mood states in older participants who have high initial depression levels rather than to inducing improvements in all older participants (Craft and Landers 1998; King et al.",0,0,N,N,N,N,N,N,0,N,N
23,1993; Williams and Lord 1997).,0,0,N,N,N,N,N,N,0,N,N
24,"Because no earlier studies have directly compared the effect of exercise on mood among a sufficient number of older persons with initial high or low depression scores, it is rather unclear whether the antidepressive effect of exercise is general or specific to depressed persons.",0,0,N,N,N,N,N,N,0,N,N
25,"Physical inactivity is very common among depressed persons (Penninx, Guralnik, Leveille, Ferrucci, and van Eijk 1999; Stephens 1988), partly because their attitudes toward exercise and exercise self-efficacy may be more negative.",0,0,N,N,N,N,N,N,0,N,N
26,"There is some evidence that compliance rates with a variety of treatment regimens are lower and dropout rates are higher among depressed older persons than among nondepressed peers (Blumenthal, Williams, Wallace, Williams, and Needels 1982; Shaw, Cronan, and Christie 1994).",0,0,N,N,N,N,N,N,0,N,N
27,"If this is true for exercise interventions as well, it would suggest that exercise programs may be less effective for improving physical function among persons with high depressive symptomatology than among persons with low depressive symptomatology.",0,0,N,N,N,N,N,N,0,N,N
28,"Using data from the Fitness, Arthritis and Seniors Trial (FAST), a randomized exercise trial with a long duration (18 months) among older persons with knee osteoarthritis, the present study examined and compared whether exercise has equal benefit on outcomes representing emotional and physical health among older persons with initially high or low depressive symptomatology.",0,0,N,N,N,N,N,N,0,N,N
29,"The present study is based on secondary analyses using data from FAST, a single blind, randomized controlled trial of therapeutic resistance and aerobic exercise conducted at two sites: Memphis, Tennessee, and Winston-Salem, North Carolina.",0,0,N,N,N,N,N,N,0,N,N
30,Details of the design and methods have previously been reported (Ettinger et al.,0,0,N,N,N,N,N,N,0,N,N
31,Participants were community-based adults with knee osteoarthritis who were recruited through local advertisements and mass mailings.,0,0,N,N,N,N,N,N,0,N,N
32,"Eligibility criteria were (a) 60 years of age or older; (b) pain in the knee(s) on most days of the month; (c) difficulty with at least one of the following due to knee pain: walking a quarter mile; climbing stairs; getting in and out of a car, bath, or bed; rising from a chair; or performing shopping, cleaning, or self-care activities; and (d) radiographic evidence of knee osteoarthritis.",1,0,N,N,N,N,N,N,0,N,N
33,"Exclusion criteria were (a) presence of a medical condition that precluded safe exercise participation (e.g., recent myocardial infarction or stroke, severe chronic obstructive pulmonary disease, congestive heart failure); (b) inflammatory arthritis; (c) regular exercise participation (more than one time per week for at least 20 min); or (d) inability to walk on a treadmill or to walk, unassisted, 128 m in 6 min.",0,0,N,N,N,N,N,N,0,N,N
34,"A total of 439 participants were enrolled and assigned to one of the three intervention arms (144 in the control condition, 146 in the resistance exercise program, and 149 in the aerobic exercise program).",0,0,N,N,N,N,N,N,0,N,N
35,"Baseline depression data were missing for 1 person, leaving 438 persons for the present study.",0,0,N,N,N,N,N,N,0,N,N
36,Control condition (health education).,0,0,N,N,N,N,N,N,0,N,N
37,"During the first 3 months, participants received monthly education sessions by a nurse on issues related to arthritis management.",0,0,N,N,N,N,N,N,0,N,N
38,"Later, participants were called bimonthly (Months 4 to 6) or monthly (Months 7 to 18) to maintain health updates and provide support.",0,0,N,N,N,N,N,N,0,N,N
39,This program consisted of a 3-month facility-based walking program and a 15-month home-based walking program.,0,0,N,N,N,N,N,N,0,N,N
40,The facility-based program took place at an indoor track under supervision of an exercise leader and was scheduled three times per week for 1 hr.,0,0,N,N,N,N,N,N,0,N,N
41,"Each session consisted of a 10-min warm-up and cool-down phase including flexibility stretches, and a 40-min period of walking at an intensity equivalent to 50%–70% of the heart rate reserve as determined from a screening exercise treadmill test.",0,0,N,N,N,N,N,N,0,N,N
42,"In Months 4 to 6, the exercise leader visited participants four times and called them six times to offer assistance and support in the development of a walking exercise program in their home environment.",0,0,N,N,N,N,N,N,0,N,N
43,"Most participants chose to walk on sidewalks along streets or in nearby parks, but some walked in a nearby facility such as a gymnasium or shopping mall.",0,0,N,N,N,N,N,N,0,N,N
44,"For the remainder of the exercise program, phone contacts were made every 3 weeks (Months 7 to 9) or monthly (Months 10 to 18).",0,0,N,N,N,N,N,N,0,N,N
45,Attendance at the facility-based exercise sessions was registered by exercise leaders.,0,0,N,N,N,N,N,N,0,N,N
46,"In the home-based phase, participants maintained exercise logs in which they mentioned how many exercise sessions were conducted.",0,0,N,N,N,N,N,N,0,N,N
47,"To assess compliance, the percentage attendance was calculated by dividing the number of sessions completed by the number of sessions prescribed.",0,0,N,N,N,N,N,N,0,N,N
48,This program also consisted of a 3-month supervised facility-based program with three 1-hr sessions per week and a 15-month home-based program.,0,0,N,N,N,N,N,N,0,N,N
49,Each session consisted of a 10-min warm-up and cool-down phase and a 40-min phase consisting of repetitions of various upper and lower body exercises using dumbbells and cuff weights.,0,0,N,N,N,N,N,N,0,N,N
50,Weight was increased in a stepwise fashion as long as the participant could complete two sets of 10 repetitions.,0,0,N,N,N,N,N,N,0,N,N
51,"During the home-based phase, participants continued their exercises at home with dumbbells and cuff weights that were provided as part of the intervention.",0,0,N,N,N,N,N,N,0,N,N
52,Weights were exchanged at the participant's request or after a determination was made to increase the weight during the face-to-face or telephone contacts with the exercise leader.,0,0,N,N,N,N,N,N,0,N,N
53,These latter contacts occurred with the same frequency as in the aerobic exercise program.,0,0,N,N,N,N,N,N,0,N,N
54,"Like in the aerobic program, compliance was assessed as the percentage of attendance at exercise sessions.",0,0,N,N,N,N,N,N,0,N,N
