Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,To determine whether topical ketorolac (Acular) is more effective than artificial tears in treating the signs and symptoms of idiopathic episcleritis.,N,0,N,N,N,N,N,N,N,0,0
1,"In this prospective, randomised, double-blind study, 38 eyes of 37 patients presenting with idiopathic episcleritis were allocated to receive either topical ketorolac (0.5%) or artificial tears three times a day for 3 weeks.",N,0,N,N,N,N,N,N,N,0,0
2,The severity of patients’ signs (episcleral injection and the number of clock hours affected) were recorded at weekly intervals.,N,0,N,N,N,N,N,N,N,0,0
3,Patients' symptoms (perceived redness and pain scores) were recorded using a daily diary.,N,0,N,N,N,N,N,N,N,0,0
4,"There was no significant difference in the ophthalmic signs between the two groups at each assessment, including intensity of episcleral injection and the number of clock hours affected.",N,0,N,N,N,N,N,N,N,0,0
5,"No significant difference was found in the time to halve the baseline redness intensity scores (4.4 vs 6.1 days, P=0.2) or pain scores (3.6 vs 4.3 days, P=0.55).",N,0,N,N,N,N,N,N,N,0,0
6,Significantly more patients on ketorolac reported stinging at the first follow-up visit (P<0.001).,N,0,N,N,N,N,N,N,N,0,0
7,Topical ketorolac is not significantly better than artificial tears in treating the signs or symptoms of idiopathic episcleritis.,N,0,N,N,N,N,N,N,N,0,0
8,"Episcleritis is an inflammation of the loose, highly vascular connective tissue lying deep to Tenon's capsule and superficial to the sclera.",N,0,N,N,N,N,N,N,N,0,0
9,"The condition is usually idiopathic but may be associated with serious underlying ophthalmic and systemic disorders such as ocular rosacea, keratoconjunctivitis sicca, atopy, systemic vasculitis, and inflammatory bowel disease.1",N,0,N,N,N,N,N,N,N,0,0
10,"Usually a self-limiting condition, episcleritis typically lasts approximately for 21 days.",N,0,N,N,N,N,N,N,N,0,0
11,"Patients may request treatment because of discomfort or redness, and a number of options have been shown to speed recovery.",N,0,N,N,N,N,N,N,N,0,0
12,These include topical steroids and systemic nonsteroidal anti-inflammatory drugs (NSAIDs) such as flurbiprofen and oxyphenbutazone.,N,0,N,N,N,N,N,N,N,0,0
13,"However, these therapies are associated with potentially harmful side effects.",N,0,N,N,N,N,N,N,N,0,0
14,"A number of topical NSAIDs have become available in recent years, offering the potential to reduce these side effects significantly.",N,0,N,N,N,N,N,N,N,0,0
15,"While these drugs have been shown to be safe and effective in the treatment of postcataract surgery inflammation and seasonal allergic conjunctivitis, studies into their use for treating episcleritis have shown mixed results.",N,0,N,N,N,N,N,N,N,0,0
16,"Beneficial effects were demonstrated for topical oxyphenbutazone and 2-(2-hydroxy-4-methylphenyl) aminothiazole hydrochloride, although neither is available commercially, while topical flurbiprofen is no better than placebo.",N,0,N,N,N,N,N,N,N,0,0
17,"As a result of the conflicting data on the efficacy of topical NSAIDs, we conducted a randomised, double-blind trial of topical ketorolac (Acular) vs placebo for the treatment of episcleritis.",N,0,N,N,N,N,N,N,N,0,0
18,"In this prospective study, patients presenting to one eye casualty department diagnosed with either nodular or diffuse episcleritis were recruited to take part.",N,0,N,N,N,N,N,N,N,0,0
19,The study received approval from the local Research and Ethics committee and all patients gave written informed consent before participation.,N,0,N,N,N,N,N,N,N,0,0
20,"A detailed history was taken with particular emphasis on previous episodes of episcleritis, history of atopy, bowel disturbance, or joint problems.",N,0,N,N,N,N,N,N,N,0,0
21,Each patient received a thorough anterior and posterior segment examination and the intraocular pressure was measured before recruitment.,N,0,N,N,N,N,N,N,N,0,0
22,Patients with the typical clinical profile of episcleritis were recruited; episcleral injection with or without overlying conjunctival injection and with or without nodule formation.,N,0,N,N,N,N,N,N,N,0,0
23,No patient with scleral involvement was recruited.,N,0,N,N,N,N,N,N,N,0,0
24,Patients were excluded if other ocular pathology or systemic disease existed or there was a contraindication to receiving NSAIDs.,N,0,N,N,N,N,N,N,N,0,0
25,It was not considered necessary to perform further systemic investigations in the recruited patients.,N,0,N,N,N,N,N,N,N,0,0
26,The severity of the patients’ signs was graded by assessing both the intensity and area of episcleral injection.,N,0,N,N,N,N,N,N,N,0,0
27,"Intensity was graded on a scale of 0–4 using a system similar to that previously described (0=no injection, 1= very mild, 2=mild, 3=moderate, and 4=severe).",N,0,N,N,N,N,N,N,N,0,0
28,The area of injection was measured as the number of clock hours affected.,N,0,N,N,N,N,N,N,N,0,0
29,"In addition, patients were given a diary sheet to record their daily pain and redness scores on a visual analogue scale for the duration of treatment (0 = no pain or redness, 10= severe pain or redness).",N,0,N,N,N,N,N,N,N,0,0
30,"Each patient was randomly allocated to receive either topical ketorolac trometamol 0.5% (Acular; Allergan, High Wycombe, Bucks, UK) or Liquifilm tears (Allergan) three times a day for 3 weeks.",N,1,N,N,N,N,N,N,N,0,0
31,The bottles used in the study had their original labels removed and were labelled with a unique identifying code.,N,0,N,N,N,N,N,N,N,0,0
32,A nurse not involved in the study selected a sealed envelope containing a prewritten card and dispensed the appropriate bottle according to the card instructions.,N,0,N,N,N,N,N,N,N,0,0
33,Both patients and observers were therefore masked to the treatment group allocated to the patient.,N,0,N,N,N,N,N,N,N,0,0
34,"Patients were reviewed at weekly intervals for 3 weeks and their visual acuity, intensity of redness, number of clock hours affected, intraocular pressure, and the state of the corneal epithelium recorded.",N,0,N,N,N,N,N,N,N,0,0
35,"At each visit, the signs were graded as detailed above by an observer masked to the patient's treatment group.",N,0,N,N,N,N,N,N,N,0,0
36,Enquiry was made into treatment-related side effects.,N,0,N,N,N,N,N,N,N,0,0
37,"Treatment was continued for the full 3 weeks unless the patient requested otherwise or their condition deteriorated significantly requiring a change in treatment, or it had resolved.",N,0,N,N,N,N,N,N,N,0,0
38,Those patients whose episcleritis resolved were subsequently graded ‘zero’ for signs and symptoms for the purpose of statistical evaluation.,N,0,N,N,N,N,N,N,N,0,0
39,"The Mann–Whitney test was used to compare the two treatment groups’ data with respect to the grading scores for signs (eg redness intensity, clock hours).",N,0,N,N,N,N,N,N,N,0,1
40,An unpaired Student's t-test was used to compare the time to half baseline diary scores for redness and discomfort for the two groups.,N,0,N,N,N,N,N,N,N,0,0
41,A P-value of less than 0.05 was considered to be statistically significant.,N,0,N,N,N,N,N,N,N,0,0
42,A 2-day reduction in the time to half baseline symptom scores was considered a clinically relevant result.,N,0,N,N,N,N,N,N,N,0,0
43,"Using these criteria and data from previous studies regarding the natural history of episcleritis, a power calculation revealed that 15 subjects per group would give an 80% chance of detecting a significant difference.",N,0,N,N,N,N,N,N,N,0,0
44,"In all, 38 eyes of 37 patients were recruited into the study.",N,0,N,N,N,N,N,N,N,0,0
45,This sample included one patient who represented with episcleritis in the fellow eye some months after the first and was recruited a second time for the study.,N,0,N,N,N,N,N,N,N,0,0
