Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,Axonal sensory peripheral neuropathy is the major dose-limiting side effect of paclitaxel.Omega-3 fatty acids have beneficial effects on neurological disorders from their effects on neurons cells and inhibition of the formation of proinflammatory cytokines involved in peripheral neuropathy.,0,0,0,0,0,0,0,0,0,0,0
1,This study was a randomized double blind placebo controlled trial to investigate the efficacy of omega-3 fatty acids in reducing incidence and severity of paclitaxel-induced peripheral neuropathy (PIPN).,0,0,0,0,0,0,0,0,0,0,0
2,"Eligible patients with breast cancer randomly assigned to take omega-3 fatty acid pearls, 640 mg t.i.d during chemotherapy with paclitaxel and one month after the end of the treatment or placebo.",0,0,0,0,0,0,0,0,0,0,0
3,"Clinical and electrophysiological studies were performed before the onset of chemotherapy and one month after cessation of therapy to evaluate PIPN based on ""reduced Total Neuropathy Score"".",0,0,0,0,0,0,0,0,0,0,0
4,Twenty one patients (70%) of the group taking omega-3 fatty acid supplement (n = 30) did not develop PN while it was 40.7%( 11 patients) in the placebo group(n = 27).,0,0,0,1,0,0,0,1,1,1,1
5,"A significant difference was seen in PN incidence (OR = 0.3, .95% CI = (0.10-0.88), p = 0.029).",0,0,0,1,0,0,0,1,1,1,1
6,"There was a non-significant trend for differences of PIPN severity between the two study groups but the frequencies of PN in all scoring categories were higher in the placebo group (0.95% CI = (−2.06 -0.02), p = 0.054).",0,0,0,1,0,0,0,1,1,1,1
7,Omega-3 fatty acids may be an efficient neuroprotective agent for prophylaxis against PIPN.,0,0,0,0,0,0,0,0,0,0,0
8,Patients with breast cancer have a longer disease free survival rate with the aid of therapeutical agents.,0,0,0,0,0,0,0,0,0,0,0
9,Finding a way to solve the disabling effects of PIPN would significantly improve the patients’ quality of life.,0,0,0,0,0,0,0,0,0,0,0
10,This trial was registered at ClinicalTrials.gov (NCT01049295),0,0,0,0,0,0,0,0,0,0,0
11,"Paclitaxel is one of the taxane-derived chemotherapeutic agents used for treatment of solid tumors including those of the breast, ovary, lung, and Kaposi’s sarcoma.",0,0,0,0,0,0,0,0,0,0,0
12,"It was originated from the Pacific yew <span class=""italic"">Taxus brevifolia</span>.",0,0,0,0,0,0,0,0,0,0,0
13,"Paclitaxel is an antimicrotubular agent that polymerizes tubulin, resulting in formation of stabilized disordered microtubules without dynamic instability that holds up cell division [<a href=""#B1"">1</a>,<a href=""#B2"">2</a>].",0,0,0,0,0,0,0,0,0,0,0
14,"Paclitaxel-induced peripheral neuropathy (PIPN) is the major dose-limiting side effect of paclitaxel [<a href=""#B2"">2</a>].",0,0,0,0,0,0,0,0,0,0,0
15,The precise pathology of PIPN is not fully understood.,1,0,0,0,0,0,0,0,0,0,0
16,Paclitaxel induces an axonal sensory peripheral neuropathy (PN) as a result of aggregation of microtubules in axons and Schwann cells.,0,0,0,0,0,0,0,0,0,0,0
17,"It may also cause fiber demyelination in some severs cases [<a href=""#B1"">1</a>].",0,0,0,0,0,0,0,0,0,0,0
18,"Signs of paclitaxel neurotoxicity usually take three weeks to appear, mainly affecting the sensory, rather than motor or autonomic nervous systems.",0,0,0,0,0,0,0,0,0,0,0
19,"The most common symptoms of PIPN include numbness, tingling, paresthesias, and a burning pain in a stocking-glove distribution.",0,0,0,0,0,0,0,0,0,0,0
20,"The onset of symptoms is often in hands and feet simultaneously, and some patients complain of facial discomfort [<a href=""#B3"">3</a>,<a href=""#B4"">4</a>].",0,0,0,0,0,0,0,0,0,0,0
21,"Omega-3 fatty acids eicosapentaenoic acid ( EPA) and docosahexaenoic acid (DHA) are polyunsaturated fatty acids(PUFAs) incorporated into the phospholipid membrane of cells including those of the central and peripheral nervous systems [<a href=""#B5"">5</a>].",0,0,0,0,0,0,0,0,0,0,0
22,They have many beneficial effects in some psychiatric and neurodegenerative diseases.,0,0,0,0,0,0,0,0,0,0,0
