Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,To compare the safety and efficacy of different concentrations of atropine eyedrops in controlling myopia progression over 5 years.,0,0,0,0,0,0,0,0,N,0,0
1,"Randomized, double-masked clinical trial.",0,0,0,0,0,0,0,0,N,0,0
2,"A total of 400 children originally randomized to receive atropine 0.5%, 0.1%, or 0.01% once daily in both eyes in a 2:2:1 ratio.",0,1,0,0,0,0,0,0,N,0,0
3,"Children received atropine for 24 months (phase 1), after which medication was stopped for 12 months (phase 2).",1,0,1,1,1,1,1,0,N,0,0
4,Children who had myopia progression (≥−0.50 diopters [D] in at least 1 eye) during phase 2 were restarted on atropine 0.01% for a further 24 months (phase 3).,1,0,1,1,1,1,1,0,N,0,0
5,Change in spherical equivalent and axial length over 5 years.,0,0,0,0,0,0,0,0,N,0,0
6,"There was a dose-related response in phase 1 with a greater effect in higher doses, but an inverse dose-related increase in myopia during phase 2 (washout), resulting in atropine 0.01% being most effective in reducing myopia progression at 3 years.",0,0,0,0,0,0,0,1,N,1,1
7,"Some 24%, 59%, and 68% of children originally in the atropine 0.01%, 0.1%, and 0.5% groups, respectively, who progressed in phase 2 were restarted on atropine 0.01%.",0,0,0,0,0,0,0,1,N,1,1
8,Younger children and those with greater myopic progression in year 1 were more likely to require re-treatment.,0,0,0,0,0,0,0,1,N,1,1
9,"The lower myopia progression in the 0.01% group persisted during phase 3, with overall myopia progression and change in axial elongation at the end of 5 years being lowest in this group (−1.38±0.98 D; 0.75±0.48 mm) compared with the 0.1% (−1.83±1.16 D, P = 0.003; 0.85±0.53 mm, P = 0.144) and 0.5% (−1.98±1.10 D, P < 0.001; 0.87±0.49 mm, P = 0.075) groups.",0,0,0,0,0,0,0,1,N,1,1
10,"Atropine 0.01% also caused minimal pupil dilation (0.8 mm), minimal loss of accommodation (2–3 D), and no near visual loss compared with higher doses.",0,0,0,0,0,0,0,1,N,1,1
11,"Over 5 years, atropine 0.01% eyedrops were more effective in slowing myopia progression with less visual side effects compared with higher doses of atropine.",0,0,0,0,0,0,0,0,N,0,0
12,ALaxial lengthATOMAtropine for Treatment of MyopiaDdiopters,0,0,0,0,0,0,0,0,N,0,0
13,"Several studies have shown that atropine eyedrops are effective in slowing myopia progression in young children.In our past Atropine for the Treatment of Myopia (ATOM) 1 and 2 (phases 1 and 2) clinical trials, we demonstrated a dose-related response to atropine, with higher doses inhibiting myopia progression to a slightly greater degree than lower doses, although the myopia progression of −0.49 diopters (D), −0.38 D, and −0.30 D in the atropine 0.01%, 0.1%, and 0.5% groups, respectively, were not significantly different at 24 months.However, when atropine was stopped for 12 months after 24 months of treatment (phase 2 of ATOM2), there was a rapid increase in myopia in children originally treated with higher concentrations of atropine, whereas those receiving the lowest concentration of 0.01% showed minimal change.",0,0,0,0,0,0,0,0,N,0,0
14,This resulted in myopia progression being significantly lower in children previously assigned to the 0.01% group (−0.72 D) at 36 months compared with that in the 0.1% (−1.04 D) and 0.5% (−1.15 D) groups.,0,0,0,0,0,0,0,0,N,0,0
15,"In addition, the lowest dose also caused less photopic pupil dilation (0.74 mm, compared with 2.25 and 3.11 mm in the 0.1% and 0.5% groups, respectively) and no clinically significant loss in accommodation or near visual acuity (4.6 D, compared with 10.1 and 11.8 D in the 0.1% and 0.5% groups, respectively).",0,0,0,0,0,0,0,0,N,0,0
16,"Although proven effective and safe in the short-term, there was concern about the long-term effectiveness of atropine, particularly in children who experienced an increase in myopia after atropine was stopped.",0,0,0,0,0,0,0,0,N,0,0
17,"In the final phase (phase 3), spanning the fourth and fifth years of the ATOM2 study, children who continued to progress (>0.5 D/year) during phase 2 (the washout year) were re-treated with atropine 0.01%.",0,0,0,0,0,0,0,0,N,0,0
18,The aim of this study was to evaluate the efficacy and safety of atropine over this last phase and the entire 5-year study period.,0,0,0,0,0,0,0,0,N,0,0
19,"In phase 1 of the ATOM2 study (treatment phase), 400 Asian children (aged 6–12 years) with myopia of −2.00 D or worse in each eye were randomized to receive atropine 0.01%, 0.1%, and 0.5% once nightly in both eyes for 2 years.",1,0,1,1,1,1,1,0,N,0,0
20,"Children were assigned to treatment in a 1:2:2 ratio, stratified by 6 gender and age strata.",1,0,1,1,1,1,1,0,N,0,0
21,"In phase 2 (washout phase), atropine was stopped and children were monitored for 12 months.",1,0,1,1,1,1,1,0,N,0,0
22,"In phase 3 (re-treatment phase), children who exhibited myopia progression of −0.50 D or more in at least 1 eye during the washout phase were restarted on atropine 0.01% for a further 24 months.",0,0,0,0,0,0,0,0,N,0,0
23,Written informed consent was obtained from parents and verbal assent was obtained from children before randomization.,0,0,0,0,0,0,0,0,N,0,0
24,"The investigators, study team performing the ocular measurements, parents, and children were masked to an initial dose of atropine throughout the entire 5-year study, and the study team was also blinded to whether or not children were restarted on atropine during the last phase of the study.",0,0,0,0,0,0,0,0,N,0,0
25,"After assessment at a screening visit, children were reassessed again after they had been receiving atropine for 2 weeks (baseline visit).",0,0,0,0,0,0,0,0,N,0,0
26,"Children were then reviewed every 4 months during phase 1, at 26, 32, and 36 months during phase 2, and all children, including those who were not restarted atropine treatment, were reviewed every 6 months during phase 3 and then again in 2 months after all medication had been stopped.",0,0,0,0,0,0,0,0,N,0,0
27,"At each visit, cycloplegic autorefraction, axial length (AL), mesopic and photopic pupil size, accommodation and distance, and near logarithm of the minimum angle of resolution visual acuity were measured.",0,0,0,0,0,0,0,0,N,0,0
28,"Cycloplegia was achieved using 3 drops of cyclopentolate 1% administered 5 minutes apart, and cycloplegic autorefraction was measured, 30 minutes after the last drop, using a Canon RK-F1 autorefractor (Canon Inc. Ltd., Tochigiken, Japan).",0,0,0,0,0,0,0,0,N,0,0
29,"Five readings, all of which were within 0.25 D apart, were averaged.",0,0,0,0,0,0,0,0,N,0,0
