Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,Background: Antiviral suppressive therapy of genital herpes is often initiated based on the established pattern of recurrences in an individual.,0,0,0,0,0,0,0,0,0,0,0,Abstract
1,"Because most persons with first episode herpes simplex virus type 2 (HSV-2) infection experience recurrences and because viral shedding occurs frequently in the first year after infection, we examined the strategy of initiating suppressive therapy shortly after diagnosis of genital HSV-2 infection.",0,0,0,0,0,0,0,0,0,0,0,
2,"Subjects and Methods: From June 16, 2004 to July 26, 2006, 384 subjects from 74 sites in the United States, Canada, Argentina, Brazil, and Chile who were newly diagnosed with a first recognized episode of genital herpes at the time of the screening visit or within 3 months before the screening visit were randomized (2:1) to receive valacyclovir 1 g once daily or placebo for 24 weeks.",0,1,0,0,0,0,0,0,0,0,0,
3,Subjects were instructed to return to clinic during suspected genital herpes outbreaks for clinician confirmation of recurrences.,0,0,0,0,0,0,0,0,0,0,0,
4,"Results: Valacyclovir significantly prolonged the time to first recurrence of HSV-2 genital herpes in newly diagnosed subjects compared with placebo, with approximately 43% of subjects on placebo and 71% of subjects on valacyclovir recurrence-free at 24 weeks (P <0.001).",0,0,0,0,0,0,0,0,0,0,0,
5,"Valacyclovir significantly reduced the mean number of genital HSV-2 recurrences per month occurring during the 24-week study period (0.11 for valacyclovir, 0.48 for placebo, P <0.001).",0,0,0,0,0,0,0,0,0,0,1,
6,Adverse events were comparable in the valacyclovir and placebo arms.,0,0,0,0,0,0,0,0,0,0,0,
7,Conclusion: Valacyclovir 1 g once daily administered for 24 weeks was well-tolerated and effective in suppressing genital herpes recurrences in immunocompetent newly diagnosed persons without an established recurrence pattern.,0,0,0,0,0,0,0,0,0,0,0,
8,"ANTIVIRAL TREATMENT FOR GENITAL herpes may be provided to patients in 1 of 2 ways: daily suppressive therapy to reduce the frequency of recurrences or episodic treatment of recurrent episodes, treating outbreaks as they arise.",0,0,0,0,0,0,0,0,0,0,0,
9,"Both strategies have benefits for selected patients, based on their individual situation, although patients may prefer suppressive therapy in many cases.Because the registrational trials of all of the available antiviral drugs approved for suppressive therapy enrolled subjects with established histories of recurrent genital herpes, many providers who offer suppressive therapy as an option to appropriate patients often do so, based on frequency of recurrences.",0,0,0,0,0,0,0,0,0,0,0,
10,"For that reason, such providers may not consider suppression at the time of initial diagnosis, before a recurrence pattern has been established.",0,0,0,0,0,0,0,0,0,0,0,
11,Patients with more severe primary infections are more likely to have recurrences and a shorter time to first recurrence than those with mild primary infections.,0,0,0,0,0,0,0,0,0,0,0,
12,Previous studies of persons with initial symptomatic episodes of genital herpes simplex virus type 2 (HSV-2) infections have shown that approximately 90% of these patients have at least 1 outbreak during the first year of follow-up and 20% of these patients have more than 10 outbreaks per year.,0,0,0,0,0,0,0,0,0,0,0,
13,"In addition, persons with recent genital HSV-2 infection shed virus more frequently (up to 42% of days)11 and are presumed to be at higher risk of transmitting HSV-2 in the first few months after initial infection.",0,0,0,0,0,0,0,0,0,0,0,
14,"A recent double blind, randomized, placebo-controlled trial examined the strategy of placing subjects with newly diagnosed genital herpes on suppressive therapy with valacyclovir.",0,0,0,0,1,1,1,0,0,0,0,
15,"Although this study demonstrated reduced recurrences and improved quality of life in the valacyclovir recipients, it was a small pilot study that had a number of limitations.",0,0,0,0,0,0,0,0,0,0,0,
16,The purpose of the current study was to confirm and expand upon some of the observations made in that pilot study by conducting a larger study with more detailed follow up of study subjects.,0,0,0,0,0,0,0,0,0,0,0,
17,"The study population consisted of immunocompetent men and women >=18 years of age who were otherwise healthy, had not received suppressive antiherpetic therapy before enrollment and were clinically symptomatic with a first recognized episode of HSV-2 genital herpes at the time of the screening visit or within 3 months before the screening visit.",0,0,0,1,0,0,0,0,0,0,0,Subjects
18,All study subjects were either HSV-2 antibody positive at screening or had a positive culture or polymerase chain reaction (PCR) test for HSV-2 obtained from a genital lesion.,0,0,0,0,0,0,0,0,0,0,0,
19,"Seventy-five investigators at 74 sites in the United States, Canada, Argentina, Brazil, and Chile participated in the study.",0,0,0,0,0,0,0,0,0,0,0,
20,Written informed consent was obtained from each subject before the performance of any study-specific procedures using a consent form approved by an appropriate ethical review committee.,0,0,0,0,0,0,0,0,0,0,0,
21,"This was a randomized, double-blind, parallel, placebo-controlled, multicenter study and was conducted between June 16, 2004 and July 26, 2006.",0,0,0,0,0,0,0,0,0,0,0,Study Design
22,"Subjects were randomized to either valacyclovir 1 g once daily or matching placebo once daily (2:1 ratio, respectively).",0,1,0,0,0,0,0,0,0,0,0,
23,"The 1 g dose was chosen to optimize treatment of subjects, 20% of whom would be expected to have 10 or more outbreaks per year.Subjects participated in the study for 24 weeks.",0,0,0,0,0,0,0,0,0,0,0,
24,Eligibility was determined at the screening visit; those meeting entry criteria were subsequently enrolled at the randomization visit (7-14 days following the screening visit).,1,0,0,0,0,0,0,0,0,0,0,
25,Subjects with lesions at screening were healed before randomization and subjects who received acute antiviral therapy had to have completed treatment at least 72 hours before randomization.,0,0,0,0,0,0,0,0,0,0,0,
26,"Subjects were seen in clinic for 6 study visits, each 28 days apart (+/-5 days).",0,0,0,0,0,0,0,0,0,0,0,
27,Genital swabs for baseline HSV-2 culture and PCR were collected from subjects who presented with lesions at screening; genital swabs of lesions for viral culture were collected at every recurrence of genital herpes after entry into the study.,0,0,0,1,0,0,0,0,0,0,0,
28,Randomization and Treatment Allocation,0,0,1,0,0,0,0,0,0,0,0,
29,"Subjects were assigned to valacyclovir or placebo in a 2:1 ratio in randomization blocks of 6, using a central randomization system.",0,0,0,0,0,0,0,0,0,0,0,
30,Study drug was supplied as film coated caplets containing either 500 mg valacyclovir or matching placebo.,0,0,0,0,0,0,0,0,0,0,0,
31,"During double-blind suppressive therapy, subjects were provided with study drug and instructed to take 2 caplets orally once daily without regard to meals.",0,0,0,0,0,0,0,0,0,0,0,
32,"If a subject experienced a symptomatic recurrence during the study, a visit to the site was required for lesion verification and evaluation.",0,0,0,0,0,0,0,0,0,0,0,
33,"Subjects temporarily discontinued double-blind suppression medication and received open-label episodic treatment with valacyclovir 500 mg twice daily for 3 days if they experienced a genital herpes recurrence (for Argentina, Brazil, and Chile, treatment was for 5 days per local regulatory approval).",0,0,0,0,0,0,0,0,0,0,0,
34,They resumed double-blind daily study medication following completion of open-label treatment.,0,0,0,0,0,0,0,0,0,0,0,
35,"Subjects whose lesions had not healed following completion of the initial open-label treatment period, were given a second course of open-label valacyclovir before resuming masked study drug, if deemed appropriate by the clinical investigator.",0,0,0,0,0,0,0,0,0,0,0,
36,Study Assessments and Endpoints,0,0,0,0,0,0,0,0,0,0,0,
37,"Baseline assessments included collection of demographic information, laboratory confirmation of the subject's initial HSV-2 genital herpes diagnosis (this could have been at screening or within 3 months of the screening visit), review of current medical conditions and concurrent medications, genital examination (including a vaginal speculum examination for women), urine pregnancy testing, as well as HSV-1 and HSV-2 serology (HerpeSelect, Focus Technologies, Cypress, CA) and clinical chemistry analysis.",0,0,0,1,0,0,0,0,0,1,0,
38,"The HerpeSelect tests were interpreted according to the criteria approved for the test: EIA values <0.9 were negative, values >1.1 were positive, and values between 0.9 and 1.1 were equivocal.",1,0,0,0,0,0,0,0,0,0,0,
39,No confirmatory testing was done.,0,0,0,0,0,0,0,0,0,0,0,
40,Subjects with an equivocal serological test were considered negative for any analysis that used serological test results.,0,0,0,0,0,0,0,0,0,1,0,
