Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
0,Background: This study was designed to compare the fixation of a Mallory-Head total hip prosthesis with and without cement.,0,0,0,0,0,0,0,0,0,0,0,Abstract
1,Methods: Two hundred and fifty patients with osteoarthritis of the hip were randomized to receive a Mallory-Head total hip prosthesis designed for insertion with cement or the same prosthesis designed for insertion without cement.,0,0,0,0,0,0,0,0,0,0,0,
2,Neither the patient nor the outcomes assessor was aware of the type of prosthesis.,0,0,0,0,0,0,0,0,0,0,0,
3,"Outcomes were assessed with respect to mortality, revision arthroplasty, health-related quality of life (evaluated with the Harris hip score, Merle d'Aubigne and Postel hip score, McMaster-Toronto Arthritis Patient Preference Disability Questionnaire (MACTAR), Western Ontario and McMaster University Osteoarthritis Index (WOMAC), and the time trade-off technique), and the six-minute-walk test.",0,0,0,0,0,0,0,0,0,0,0,
4,"Patients were seen at three, six, and twelve months and yearly thereafter.",0,0,0,0,0,0,0,0,0,0,0,
5,Results: The prosthesis was inserted with cement in 124 patients and without cement in 126 patients.,0,0,0,0,0,0,0,0,0,0,0,
6,"The mean age of the patients was sixty-four years, 48% were female, and the mean duration of follow-up was 6.3 years.",0,0,0,1,0,0,0,0,0,0,1,
7,"There were thirteen revisions in the group that had fixation with cement and six in the group that had fixation without cement (p = 0.11), and more femoral components were revised in the group that had fixation with cement (twelve versus one; p = 0.002).",0,0,0,0,0,0,0,0,0,0,0,
8,All health-related quality-of-life measures improved postoperatively in both groups.,0,0,0,0,0,0,0,0,0,0,0,
9,"Conclusions: In this randomized trial, the group that had the cemented Mallory-Head hip prostheses required more revisions of the femoral component than did the group with the cementless Mallory-Head prostheses, which was perhaps related to the titanium-alloy femoral stem.",0,0,0,0,0,0,0,0,0,0,0,
10,Our findings are specific to the implants evaluated in this study.,0,0,0,0,0,0,0,0,0,0,0,
11,Elective total hip arthroplasty markedly improves the health-related quality of life of individuals with osteoarthritis of the hip  and is one of the most frequently performed orthopaedic operations.,0,0,0,0,0,0,0,0,0,0,0,
12,"Since the first total hip replacements were performed by Charnley in the 1960s, many different types of prostheses have been used.",0,0,0,0,0,0,0,0,0,0,0,
13,The traditional method of fixation of an implant to bone involved the use of cement.,0,0,0,0,0,0,0,0,0,0,0,
14,"However, in the 1980s, implant loosening and loss of bone stock, particularly in younger, more active patients, was recognized with greater frequency.",0,0,0,0,0,0,0,0,0,0,0,
15,"At the time, osteolysis was considered a 'cement disease,' but it is now believed to be a response to wear-debris particles.",0,0,0,0,0,0,0,0,0,0,0,
