Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
0,To compare the efficacy and safety of cyclosporin A ([CsA] 0.05% and 0.1% ophthalmic emulsions) to vehicle in patients with moderate to severe dry eye disease.,0,0,0,0,N,N,N,N,0,0,0
1,"Multicenter, randomized, double-masked, parallel-group, 6-month, vehicle-controlled.",0,0,0,0,N,N,N,N,0,0,0
2,A total of 877 patients with defined moderate to severe dry eye disease (292 to 293 in each treatment group).,0,0,0,0,N,N,N,N,0,0,0
3,"Two identical clinical trials; patients were treated twice daily with either CsA, 0.05% or 0.1%, or vehicle.",0,0,0,0,N,N,N,N,0,0,0
5,"Efficacy: corneal and interpalpebral dye staining, Schirmer tear test (with and without anesthesia), tear break-up time, Ocular Surface Disease Index (OSDI), facial expression, patient subjective rating scale, symptoms of dry eye, investigator’s evaluation of global response to treatment, treatment success, and daily use of artificial tears.",0,0,0,0,N,N,N,N,0,0,0
6,"Safety: occurrence of adverse events, best-corrected visual acuity, intraocular pressure, biomicroscopy, and blood trough CsA concentrations.",0,0,0,0,N,N,N,N,0,0,0
7,"Treatment with CsA, 0.05% or 0.1%, gave significantly (P ≤ 0.05) greater improvements than vehicle in two objective signs of dry eye disease (corneal staining and categorized Schirmer values).",0,0,0,0,N,N,N,N,0,0,0
8,"CsA 0.05% treatment also gave significantly greater improvements (P < 0.05) in three subjective measures of dry eye disease (blurred vision, need for concomitant artificial tears, and the physician’s evaluation of global response to treatment).",0,0,0,0,N,N,N,N,0,0,0
9,There was no dose-response effect.,0,0,0,0,N,N,N,N,0,0,0
10,"Both CsA treatments exhibited an excellent safety profile, and there were no significant topical or systemic adverse safety findings.",0,0,0,0,N,N,N,N,0,0,0
11,The novel ophthalmic formulations CsA 0.05% and 0.1% were safe and effective in the treatment of moderate to severe dry eye disease yielding improvements in both objective and subjective measures.,0,0,0,0,N,N,N,N,0,0,0
12,Topical CsA represents a new pharmacologically based treatment for dry eye disease that may provide significant patient benefits.,0,0,0,0,N,N,N,N,0,0,0
13,"Despite the millions of individuals who have dry eye disease, there is currently no therapeutic treatment for this condition.",0,0,0,0,N,N,N,N,0,0,0
14,"Individuals plagued by the discomfort, burning, irritation, photophobia, and other symptoms of dry eye disease may also have blurred vision, gradual contact lens intolerance, and the inability to produce emotional tears, as well as an increased risk of ocular surface damage and ocular infection.",0,0,0,0,N,N,N,N,0,0,0
